dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
mimic-11site,32.666666666666664,0.024131299841499976,0.42232518585034184,0.05847192870110923,0.008399969653499095,0.011365376650594505,0.39625197738531515,0.009138417635201401,0.02823639407672507,4,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.027981246345567867,0.47829882431392784,0.006317619785531414,-0.05416780356472617,-0.021239500903530217,0.4341359738604249,-0.018120393060493623,0.017849182850701972,3,5985,0,MICU-care
mimic-11site,32.666666666666664,-0.016939433983526375,0.42232518585034184,0.03500788012166117,-0.021279191879114423,0.0011248398253239644,0.39625197738531515,-0.0007712682938407767,0.01664858096585331,3,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.030341388452086504,0.47829882431392784,0.0022106000889000055,-0.05340885055894534,-0.018229223020330365,0.4341359738604249,-0.023007721974138973,0.01825651447091925,3,5985,0,MICU-care
mimic-11site,32.666666666666664,-0.014681343233828026,0.42232518585034184,0.029877247019741038,-0.014775843239854758,0.00477161998518949,0.39625197738531515,-0.0006290045328842808,0.019057990487417298,3,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.030783253435476554,0.47829882431392784,0.014175710337560488,-0.01410351507234242,-0.0019568654034218813,0.4341359738604249,-0.02749012735800982,0.024558769326980145,1,5985,0,MICU-care
mimic-11site,32.666666666666664,-0.0015881815403914201,0.42232518585034184,0.0403215276646805,0.0070074396701340635,0.009631648871480936,0.39625197738531515,-0.006234467820179557,0.01801403664358253,1,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.05742143959763052,0.47829882431392784,-0.018673972546269013,-0.025537582227266376,-0.018219485968585747,0.4341359738604249,-0.03635527799862792,0.011467201317154951,3,5985,0,MICU-care
mimic-11site,32.666666666666664,-0.022166144536873933,0.42232518585034184,0.02766793005818191,-0.014967216485131052,-0.003836184885755156,0.39625197738531515,-0.025339899086310402,0.012438582289329092,3,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.011965139013981219,0.47829882431392784,0.018819166790154773,-0.014080630587260001,-0.014242617188145568,0.4341359738604249,-0.033220634735464105,0.016453956896491262,4,5985,0,MICU-care
mimic-11site,32.666666666666664,0.016652625819444544,0.42232518585034184,0.05325421448520057,-0.00381277663915941,0.0022737654525006312,0.39625197738531515,-0.011048933030633368,0.020339571532531076,4,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.02697682088090886,0.47829882431392784,0.008919359030533702,-0.05406233948939487,-0.02627250809886955,0.4341359738604249,-0.04077838243251364,0.013089516868973028,4,5985,0,MICU-care
mimic-11site,32.666666666666664,-0.016153343069929105,0.42232518585034184,0.02965077043276737,-0.02045006749295969,-0.0030837875403982307,0.39625197738531515,-0.01402588563590551,0.012569674130994413,4,5985,1,MICU-care
mimic-11site,32.666666666666664,0.0208004634177808,0.47829882431392784,0.017849869452076506,0.006041756999516423,-0.0056315126457514575,0.4341359738604249,0.008545054640772709,0.028980422843335518,1,5985,0,MICU-care
mimic-11site,32.666666666666664,0.04083922563379577,0.42232518585034184,0.044222521438115614,0.014272634644220572,0.009248801973644583,0.39625197738531515,0.01032690344869347,0.027603900988713848,1,5985,1,MICU-care
mimic-11site,32.666666666666664,-0.00209070603298267,0.47829882431392784,0.001554298885474592,-0.029449253674889264,-0.0048163492447547696,0.4341359738604249,-0.011335027929363584,0.02174213965270544,1,5985,0,MICU-care
