dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_zip2,04,1,7430,626,10.25,1.0,0.10627203939791892,0.10638961644987008,0.10627203939791892,0.10638961644987008,0.10638961644987008,0.10638961644987008
freddiemac_zip2,04,1,7430,626,10.25,0.0,0.10720853596208062,0.10434497999059159,0.10720853596208062,0.10720853596208062,0.10720853596208062,0.10720853596208062
freddiemac_zip2,04,4,7430,130028,10.25,1.0,0.07854602414947495,0.0731665556960125,0.07854602414947495,0.0731665556960125,0.0731665556960125,0.07854602414947495
freddiemac_zip2,04,4,7430,130028,10.25,1.0,0.10627203939791892,0.10448955518291307,0.10627203939791892,0.10448955518291307,0.10448955518291307,0.10627203939791892
freddiemac_zip2,04,4,7430,130028,10.25,1.0,0.10720853596208062,0.11084176860731017,0.10720853596208062,0.11084176860731017,0.11084176860731017,0.11084176860731017
freddiemac_zip2,04,1,7430,17995,10.25,1.0,0.07854602414947495,0.07189729830474957,0.07854602414947495,0.07189729830474957,0.07189729830474957,0.07854602414947495
freddiemac_zip2,04,1,7430,17995,10.25,1.0,0.10627203939791892,0.10599150016493813,0.10627203939791892,0.10599150016493813,0.10599150016493813,0.10627203939791892
freddiemac_zip2,04,1,7430,17995,10.25,1.0,0.10720853596208062,0.10291625455030258,0.10720853596208062,0.10291625455030258,0.10291625455030258,0.10720853596208062
freddiemac_zip2,04,4,7430,84220,10.25,1.0,0.07854602414947495,0.07331669476668407,0.07854602414947495,0.07331669476668407,0.07331669476668407,0.07854602414947495
freddiemac_zip2,04,4,7430,84220,10.25,1.0,0.10627203939791892,0.10414004221785829,0.10627203939791892,0.10414004221785829,0.10414004221785829,0.10627203939791892
freddiemac_zip2,04,4,7430,84220,10.25,1.0,0.10720853596208062,0.10129969929082776,0.10720853596208062,0.10129969929082776,0.10129969929082776,0.10720853596208062
freddiemac_zip2,04,2,7430,90873,10.25,1.0,0.07854602414947495,0.07245631732145265,0.07854602414947495,0.07245631732145265,0.07245631732145265,0.07854602414947495
freddiemac_zip2,04,2,7430,90873,10.25,1.0,0.10627203939791892,0.09872099158719236,0.10627203939791892,0.09872099158719236,0.09872099158719236,0.10627203939791892
freddiemac_zip2,04,2,7430,90873,10.25,1.0,0.10720853596208062,0.10157411269435063,0.10720853596208062,0.10157411269435063,0.10157411269435063,0.10720853596208062
freddiemac_zip2,04,4,7430,108078,10.25,1.0,0.07854602414947495,0.07386579052291847,0.07854602414947495,0.07386579052291847,0.07386579052291847,0.07854602414947495
freddiemac_zip2,04,4,7430,108078,10.25,1.0,0.10627203939791892,0.10699298811186586,0.10627203939791892,0.10699298811186586,0.10699298811186586,0.10699298811186586
freddiemac_zip2,04,4,7430,108078,10.25,1.0,0.10720853596208062,0.10097391797119343,0.10720853596208062,0.10097391797119343,0.10097391797119343,0.10720853596208062
freddiemac_zip2,04,3,7430,107739,10.25,1.0,0.07854602414947495,0.07307076341397171,0.07854602414947495,0.07307076341397171,0.07307076341397171,0.07854602414947495
freddiemac_zip2,04,3,7430,107739,10.25,1.0,0.10627203939791892,0.1033266103254368,0.10627203939791892,0.1033266103254368,0.1033266103254368,0.10627203939791892
