dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_span_income,2,3,1664,2871,62.5,0.0,1.0,0.7150951665325143,0.7185910230159315,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7165449680838961,0.7172976652392651,0.717682944558397,0.7185910230159315,0.7185910230159315,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,4,1664,59242,62.5,0.125,0.125,0.705108433799459,0.6914773668107113,0.705108433799459,0.705108433799459,0.7054051918136707,0.7021834598578064,0.7004252672377828,0.6955610367596641,0.705108433799459,0.7054051918136707,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,4,1664,59242,62.5,0.0,0.0,0.7229016166496766,0.7122289069641339,0.7229016166496766,0.7229016166496766,0.7229016166496766,0.7210171584109909,0.7187460155892212,0.7145326609748783,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,4,1664,59242,62.5,0.25,0.375,0.7150951665325143,0.713419873562711,0.7150951665325143,0.7150951665325143,0.7173671330112096,0.7173671330112096,0.7177168855881331,0.7171345258577284,0.7150951665325143,0.7177668836067651,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,4,1664,11551,62.5,0.5,0.0,0.705108433799459,0.6992957650557083,0.705108433799459,0.705108433799459,0.7038995509152411,0.7047467186969835,0.7038995509152411,0.7018442870557812,0.705108433799459,0.705108433799459,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,4,1664,11551,62.5,0.25,0.125,0.7229016166496766,0.7167692507707629,0.7229016166496766,0.7229016166496766,0.7219648204094058,0.7219648204094058,0.7215847259879863,0.7195105967898483,0.7229016166496766,0.7229628234932295,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,4,1664,11551,62.5,0.0,0.375,0.7150951665325143,0.7144432044017838,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7165485963505955,0.7168564316879318,0.7140989351631819,0.7150951665325143,0.7175552078472873,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,2,1664,61012,62.5,0.5,0.125,0.705108433799459,0.6942602884414244,0.705108433799459,0.705108433799459,0.7012114269184918,0.7040623452080559,0.7012114269184918,0.6970241947029909,0.705108433799459,0.7057106344887378,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,2,1664,61012,62.5,0.375,0.0,0.7229016166496766,0.7126406869456146,0.7229016166496766,0.7229016166496766,0.7201548113849097,0.721229662496074,0.71976005204218,0.7170306878519931,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,2,1664,61012,62.5,0.25,0.375,0.7150951665325143,0.7145227874608856,0.7150951665325143,0.7150951665325143,0.7174410446008848,0.7174410446008848,0.7176802304433616,0.7168098580066734,0.7150951665325143,0.7179469657026768,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,1,1664,1673,62.5,0.625,0.5,0.705108433799459,0.7031079634649102,0.705108433799459,0.7031079634649102,0.7051993544683527,0.7052733897600215,0.7064690638174473,0.7056063784969991,0.705108433799459,0.7064690638174473,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,1,1664,1673,62.5,0.5,0.125,0.7229016166496766,0.719263314071448,0.7229016166496766,0.7229016166496766,0.7217540662484272,0.7236323332151404,0.7217540662484272,0.7214014675378183,0.7229016166496766,0.7238280642423077,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,1,1664,1673,62.5,0.0,0.375,0.7150951665325143,0.711752994290649,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7155492453067849,0.7146826777297878,0.7139709508831134,0.7150951665325143,0.7159097565187156,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,4,3,866,8579,31.3,0.75,0.375,0.7318001102157562,0.7329253949776324,0.7318001102157562,0.7329253949776324,0.7349159282758433,0.7351524048188167,0.7363552226679718,0.7349159282758433,0.7329253949776324,0.7371624534522492,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,3,866,8579,31.3,0.5,0.375,0.7662242062602568,0.7627514923234151,0.7662242062602568,0.7627514923234151,0.7672041513699184,0.7674842414992977,0.7672041513699184,0.7655269089190643,0.7662242062602568,0.7688482372645964,0.7662242062602568,20.2,0.7662242062602568
acs_span_income,4,3,866,8579,31.3,0.25,0.25,0.7280561574932598,0.714603993863671,0.7280561574932598,0.7280561574932598,0.7282589277365105,0.7282589277365105,0.7249260291861248,0.7204585560220023,0.7280561574932598,0.7282589277365105,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,4,866,10315,31.3,0.625,0.5,0.7318001102157562,0.7348612901676527,0.7318001102157562,0.7348612901676527,0.7377497165456134,0.7332712149917602,0.737968916490319,0.7370487334933556,0.7348612901676527,0.737968916490319,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,4,866,10315,31.3,0.625,0.125,0.7662242062602568,0.7649240988485997,0.7662242062602568,0.7649240988485997,0.766350738835105,0.767670711231207,0.7680417933396944,0.7656854602121539,0.7662242062602568,0.7681367837252747,0.7662242062602568,20.2,0.7662242062602568
