dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
mimic_sites_unit_x_system,CCU-meta,4,1535,22303,5.962962962962963,1.0,1.0,0.419591549385327,0.46567832673443743,0.46567832673443743,0.46567832673443743,0.46567832673443743,0.4346793028131872,0.4465692039721747,0.4618847465846914,0.46567832673443743,0.46567832673443743
mimic_sites_unit_x_system,CCU-meta,4,1535,22303,5.962962962962963,1.0,0.75,0.36779685965392905,0.40236748277815687,0.40236748277815687,0.40236748277815687,0.40236748277815687,0.38574246158953646,0.3989559346613898,0.40432202355378705,0.40236748277815687,0.40432202355378705
mimic_sites_unit_x_system,CCU-meta,3,1535,19051,5.962962962962963,1.0,0.875,0.4230907520385529,0.46789550880475067,0.46789550880475067,0.46789550880475067,0.46789550880475067,0.43894729111184083,0.45225933740574636,0.465197313341858,0.46789550880475067,0.4683535522751253
mimic_sites_unit_x_system,CCU-meta,3,1535,19051,5.962962962962963,1.0,1.0,0.419591549385327,0.4607110865937653,0.4607110865937653,0.4607110865937653,0.4607110865937653,0.43397893343094307,0.4450406414831773,0.4590583727679876,0.4607110865937653,0.4607110865937653
mimic_sites_unit_x_system,CCU-meta,3,1535,19051,5.962962962962963,1.0,0.75,0.36779685965392905,0.40038140126019495,0.40038140126019495,0.40038140126019495,0.40038140126019495,0.38366438776458117,0.39846611665085024,0.403987495256466,0.40038140126019495,0.403987495256466
mimic_sites_unit_x_system,CCU-meta,2,1535,5739,5.962962962962963,0.0,0.375,0.4230907520385529,0.4091536853090011,0.4091536853090011,0.4230907520385529,0.4230907520385529,0.4308178706675308,0.4296478933838319,0.42677493854863874,0.4230907520385529,0.4315910311694752
mimic_sites_unit_x_system,CCU-meta,2,1535,5739,5.962962962962963,0.75,0.25,0.419591549385327,0.3681271597101996,0.3681271597101996,0.3681271597101996,0.38648856227169887,0.4230519445853512,0.40820590611447966,0.38648856227169887,0.419591549385327,0.4230519445853512
mimic_sites_unit_x_system,CCU-meta,2,1535,5739,5.962962962962963,0.25,0.0,0.36779685965392905,0.3162204263510667,0.3162204263510667,0.36779685965392905,0.36742259307088904,0.36742259307088904,0.3583893846505518,0.3421127702746507,0.36779685965392905,0.36779685965392905
mimic_sites_unit_x_system,CCU-meta,1,1535,2182,5.962962962962963,0.0,0.5,0.4230907520385529,0.42080247661460607,0.42080247661460607,0.4230907520385529,0.4230907520385529,0.43231192432528304,0.436971024762142,0.4271561346573317,0.4230907520385529,0.436971024762142
mimic_sites_unit_x_system,CCU-meta,1,1535,2182,5.962962962962963,1.0,0.125,0.419591549385327,0.39437663084194735,0.39437663084194735,0.39437663084194735,0.39437663084194735,0.42219756040720474,0.4129678691942113,0.40178101849350834,0.419591549385327,0.42260031938463677
mimic_sites_unit_x_system,CCU-meta,1,1535,2182,5.962962962962963,0.5,0.0,0.36779685965392905,0.3249157316280511,0.3249157316280511,0.36779685965392905,0.34787180218969715,0.361203410363835,0.34787180218969715,0.3359261603782826,0.36779685965392905,0.36779685965392905
mimic_sites_unit_x_system,CSRU-care,4,3483,12326,4.142857142857143,0.25,0.875,0.26576455473012284,0.31543833702009505,0.31543833702009505,0.26576455473012284,0.29185658045595597,0.29185658045595597,0.30482555568855657,0.3133505296519362,0.31543833702009505,0.3223865415358943
mimic_sites_unit_x_system,CSRU-care,4,3483,12326,4.142857142857143,0.625,0.875,0.3138845145424077,0.3440371419669269,0.3440371419669269,0.3440371419669269,0.34681151401745863,0.3344234460639485,0.3445332617114349,0.34550490202910245,0.3440371419669269,0.34940277625504035
mimic_sites_unit_x_system,CSRU-care,4,3483,12326,4.142857142857143,0.75,0.375,0.3038919176421138,0.27997367022042635,0.27997367022042635,0.27997367022042635,0.30313370387077787,0.31076353588190675,0.31134740750394974,0.30313370387077787,0.3038919176421138,0.3146846830043305
mimic_sites_unit_x_system,CSRU-care,4,3483,11821,4.142857142857143,0.75,0.875,0.26576455473012284,0.3092130588144672,0.3092130588144672,0.3092130588144672,0.30483948281185547,0.28010430121601726,0.29098465745937957,0.30483948281185547,0.3092130588144672,0.31177524835426756
mimic_sites_unit_x_system,CSRU-care,4,3483,11821,4.142857142857143,0.75,1.0,0.3138845145424077,0.36326027136132255,0.36326027136132255,0.36326027136132255,0.361939180909812,0.34139768081483735,0.350225828443857,0.361939180909812,0.36326027136132255,0.36326027136132255
mimic_sites_unit_x_system,CSRU-care,4,3483,11821,4.142857142857143,1.0,0.625,0.3038919176421138,0.2991731856884258,0.2991731856884258,0.2991731856884258,0.2991731856884258,0.29926053070835756,0.31368975826757534,0.3113816004666863,0.3038919176421138,0.31373287389494314
mimic_sites_unit_x_system,CSRU-care,3,3483,9828,4.142857142857143,0.5,0.75,0.26576455473012284,0.31423113110256506,0.31423113110256506,0.26576455473012284,0.3136925402062183,0.2909394055133845,0.3136925402062183,0.3258809177935179,0.31423113110256506,0.3258809177935179
mimic_sites_unit_x_system,CSRU-care,3,3483,9828,4.142857142857143,0.75,0.625,0.3138845145424077,0.33060135365676097,0.33060135365676097,0.3138845145424077,0.33966333871164245,0.33415616223217254,0.3447897713560118,0.33966333871164245,0.33060135365676097,0.3450347039324673
mimic_sites_unit_x_system,CSRU-care,3,3483,9828,4.142857142857143,0.875,0.375,0.3038919176421138,0.26399126314354626,0.26399126314354626,0.26399126314354626,0.29290981160300733,0.31605279160228755,0.31903557767278723,0.3071576590171079,0.3038919176421138,0.31966270976105704
mimic_sites_unit_x_system,CSRU-care,2,3483,4880,4.142857142857143,0.625,0.875,0.26576455473012284,0.3061570545040951,0.3061570545040951,0.26576455473012284,0.299442821962638,0.28694543176200665,0.2974296827472368,0.29950705458201643,0.3061570545040951,0.3074322068260575
mimic_sites_unit_x_system,CSRU-care,2,3483,4880,4.142857142857143,0.375,0.75,0.3138845145424077,0.36757425806810096,0.36757425806810096,0.36757425806810096,0.3417935356435489,0.3362604655950245,0.3482584252649618,0.37194964968472954,0.36757425806810096,0.37194964968472954
mimic_sites_unit_x_system,CSRU-care,2,3483,4880,4.142857142857143,1.0,0.375,0.3038919176421138,0.280729034163447,0.280729034163447,0.280729034163447,0.280729034163447,0.30760553103849,0.3054795574586898,0.2989093311189867,0.3038919176421138,0.3115683812990764
