benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,brier_local,brier_merge,d_brier,d_slope,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,slope_local,slope_merge,target,w_epv
0.005868198602389518,0.006722249907426814,0.007396832794339503,0.007396832794339503,-0.12398224735903887,0.09113891908238735,0.09189479083539819,0.0007558717530108394,0.3719297949233251,matrix,inf,11.0,-0.0369263905097178,-0.00045237140839204937,-0.0187183120928347,0.2930589089013557,0.29892710750374524,0.29978115880878253,0.3004557416956952,0.3004557416956952,0.16907666154231685,1,2722,1,2.2218453237678277,2.593775118691153,CCU-care,1.0
0.022977219389565,0.011925508606330404,0.033122241427035015,0.02108367425508917,-0.0006536705261615955,0.18207524294423977,0.5175986364366644,0.3355233934924246,0.1320042291977119,matrix,0.1,11.0,0.04955314394946925,0.021350452452957927,0.10346192429647405,0.08416334751623694,0.10714056690580194,0.09608885612256735,0.11728558894327196,0.10524702177132611,0.08350967699007535,2,2722,1,-0.15988117697227358,-0.02787694777456168,CCU-care,1.0
0.06680847827931669,0.058968644250855934,0.06892307863449526,0.06169007882121122,-0.042986956245108815,0.10015739880036154,0.09154547270589633,-0.008611926094465205,0.11079919354161594,matrix,0.5,11.0,0.016622941504175204,0.015878541923900064,-0.08069468896744114,0.17539050538321996,0.24219898366253664,0.2343591496340759,0.24431358401771522,0.23708058420443118,0.13240354913811114,2,2722,1,0.9148568037165234,1.0256559972581394,CCU-care,1.0
-0.03802488264857409,-0.03414102381722903,-0.03952464258768909,-0.03661491740833617,-0.10166026342043033,0.09388998032827303,0.09336682571905702,-0.0005231546092160089,-0.36298711426586605,matrix,1.0,11.0,-0.1595205948785816,-0.19492123167974093,-0.11296855721065333,0.270159309052409,0.2321344264038349,0.23601828523517995,0.2306346664647199,0.2335443916440728,0.16849904563197865,2,2722,1,1.4525655651750589,1.0895784509091928,CCU-care,1.0
0.03024152061174984,0.02197830314021787,0.031875787797313204,0.030505796560459153,-0.09619807387262114,0.09286453704119353,0.09168411112328523,-0.0011804259179083038,0.1344441667420515,matrix,2.0,11.0,-0.06850151788201023,-0.151760002408525,-0.11520771765230653,0.255710160584054,0.28595168119580383,0.27768846372427186,0.2875859483813672,0.28621595714451314,0.15951208671143285,2,2722,1,2.0057380431225527,2.140182209864604,CCU-care,1.0
-0.0043396395528487175,-0.005848453093614092,-0.005716413125981701,-0.005447129387043448,-0.12404743764814177,0.0908366487416182,0.09128962604381173,0.0004529773021935274,-0.1496732101721816,matrix,5.0,11.0,-0.09292506856005617,-0.19767206767997467,-0.07826957399780621,0.29028434008122206,0.28594470052837334,0.28443588698760797,0.28456792695524036,0.2848372106941786,0.16623690243308029,2,2722,1,2.1167658505985996,1.967092640426418,CCU-care,1.0
0.010082151993959343,0.006746787610176663,0.014002264043746604,0.008202320212246705,-0.12482361007069045,0.09113891908238735,0.09118630032334411,4.7381240956767545e-05,-0.19324681140563404,matrix,inf,11.0,-0.034652744897270715,0.012947822860889358,-0.014364770705542318,0.2930589089013557,0.30314106089531506,0.2998056965115324,0.3070611729451023,0.3012612291136024,0.16823529883066526,2,2722,1,2.2218453237678277,2.0285985123621937,CCU-care,1.0
-0.006142900065831236,0.0025598909882507404,-0.017151349725360088,-0.00469511119392621,-0.021702196754857683,0.47926829635373147,0.2284181622781973,-0.25085013407553414,0.028566664944539383,matrix,0.1,11.0,0.055652016802605675,-0.04658858470846364,-0.020712645501893834,0.15033169203733043,0.1441887919714992,0.15289158302558117,0.13318034231197035,0.14563658084340422,0.12862949528247275,2,2722,1,0.0878836096690725,0.11645027461361188,CCU-care,1.0
0.05185577257633403,0.09532591478990268,-0.0013084143681709737,-0.00018515683372952174,-0.028817593282388865,0.11785023374932864,0.09780220679332174,-0.020048026956006895,0.897432503590369,matrix,0.5,11.0,-0.014990222685725085,-0.0159197330313936,-0.005203016473500827,0.1390975275244701,0.19095330010080414,0.2344234423143728,0.13778911315629913,0.13891237069074058,0.11027993424208124,2,2722,1,0.3282113582866168,1.2256438618769858,CCU-care,1.0
0.10248515093929372,0.11818859794308667,0.0684643037982765,0.05733178829013186,-0.043912420807535685,0.09508856151540829,0.09258930744074637,-0.002499254074661922,0.9115675775771419,matrix,1.0,11.0,0.03797083906489476,-0.0422674749007034,-0.030217030220938745,0.18226704547564132,0.28475219641493504,0.300455643418728,0.2507313492739178,0.23959883376577318,0.13835462466810564,2,2722,1,1.1129678951361974,2.0245354727133393,CCU-care,1.0
