dataset,target,seed,n_partners,n_target,epv_target,kind,benefit,helped,slope_last,climb_half,level
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,4,7353,32.294117647058826,lr,-0.009274691363384269,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,4,7353,32.294117647058826,gb,-0.05233421154736617,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,4,7353,32.294117647058826,lr,-0.051832917095319564,0,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,4,7353,32.294117647058826,gb,-0.0019166668212516336,0,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,2,7353,32.294117647058826,lr,-0.011045851438429288,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,2,7353,32.294117647058826,gb,-0.029942849080452916,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,2,7353,32.294117647058826,lr,0.0007951855760618964,1,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,2,7353,32.294117647058826,gb,-0.01274557459600717,0,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,4,7353,32.294117647058826,lr,-0.07783341396829813,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,4,7353,32.294117647058826,gb,-0.02468166218371254,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,4,7353,32.294117647058826,lr,-0.057804951433782004,0,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,4,7353,32.294117647058826,gb,-0.0033194850805615683,0,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,3,7353,32.294117647058826,lr,-0.07944151840126656,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,3,7353,32.294117647058826,gb,-0.017504071432480728,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,3,7353,32.294117647058826,lr,-0.051765703110659145,0,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,3,7353,32.294117647058826,gb,-0.004693634399895785,0,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,4,7353,32.294117647058826,lr,-0.08077103625093635,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,4,7353,32.294117647058826,gb,-0.027501364727581412,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,4,7353,32.294117647058826,lr,-0.05076078568227166,0,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,4,7353,32.294117647058826,gb,0.0035492583443172965,1,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,1,7353,32.294117647058826,lr,-0.06901962646951065,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,1,7353,32.294117647058826,gb,-0.008106910597015626,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,7353,32.294117647058826,lr,-0.05449875330621218,0,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,7353,32.294117647058826,gb,-0.0002108435784927143,0,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,3,7353,32.294117647058826,lr,-0.052755182851002114,0,0.014155834766559388,0.018061627021286858,0.37740858993336196
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),0,3,7353,32.294117647058826,gb,-0.04339599595668958,0,0.02177432994963028,0.0217745761221198,0.42771503417439466
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,3,7353,32.294117647058826,lr,-0.042470882638141805,0,-0.004691106163158954,0.018671728245480624,0.38112647669052135
mimic4-9site,Medical/Surgical Intensive Care Unit (MICU/SICU),1,3,7353,32.294117647058826,gb,-0.005238357445466912,0,0.030153431493026968,0.08606652027005685,0.4492197633931112
mimic4-9site,Neuro Intermediate,0,4,3138,2.103448275862069,lr,-0.0385344216244809,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,4,3138,2.103448275862069,gb,0.025103018328000826,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,4,3138,2.103448275862069,lr,-0.02834595986180835,0,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,4,3138,2.103448275862069,gb,0.03911645833860315,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Intermediate,0,3,3138,2.103448275862069,lr,-0.024536342719816334,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,3,3138,2.103448275862069,gb,0.0216324263619542,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,3,3138,2.103448275862069,lr,-0.03331314074314502,0,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,3,3138,2.103448275862069,gb,0.006213829014276001,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Intermediate,0,4,3138,2.103448275862069,lr,-0.02544371109622888,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,4,3138,2.103448275862069,gb,0.03565062420190343,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,4,3138,2.103448275862069,lr,-0.024424955637848175,0,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,4,3138,2.103448275862069,gb,0.05232312456877221,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Intermediate,0,2,3138,2.103448275862069,lr,-0.007943865954412113,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,2,3138,2.103448275862069,gb,0.030416448594322826,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,2,3138,2.103448275862069,lr,0.0032642572029382144,1,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,2,3138,2.103448275862069,gb,0.005738847405617364,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Intermediate,0,2,3138,2.103448275862069,lr,-0.02520225682097829,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,2,3138,2.103448275862069,gb,0.0332528641777383,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,2,3138,2.103448275862069,lr,-0.023153682045922025,0,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,2,3138,2.103448275862069,gb,0.0910146436620458,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Intermediate,0,2,3138,2.103448275862069,lr,-0.005810340571049261,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,2,3138,2.103448275862069,gb,0.0417891175923851,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,2,3138,2.103448275862069,lr,-0.008871285879776772,0,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,2,3138,2.103448275862069,gb,0.0015063118598036968,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Intermediate,0,1,3138,2.103448275862069,lr,-0.022193026686981823,0,-0.0759935890641704,0.055650875057482195,0.07794903863289493
mimic4-9site,Neuro Intermediate,0,1,3138,2.103448275862069,gb,0.04312030343374332,1,0.2663364934093885,-0.08596271063395698,0.07336170629625538
mimic4-9site,Neuro Intermediate,1,1,3138,2.103448275862069,lr,-0.021579321328462853,0,-0.01684169265773169,-0.09257169162411841,0.09255418067425951
mimic4-9site,Neuro Intermediate,1,1,3138,2.103448275862069,gb,0.09779812197444342,1,-0.47249536196807806,0.11886769635647305,0.07349513965128569
mimic4-9site,Neuro Stepdown,0,4,698,0.5172413793103449,lr,0.052006313943221416,1,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,4,698,0.5172413793103449,gb,-0.34869028318442247,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,4,698,0.5172413793103449,lr,0.022550954521811245,1,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,4,698,0.5172413793103449,gb,-0.04808478364302443,0,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Stepdown,0,3,698,0.5172413793103449,lr,-0.050285013639595755,0,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,3,698,0.5172413793103449,gb,-0.2939052865014484,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,3,698,0.5172413793103449,lr,-0.01786609344180226,0,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,3,698,0.5172413793103449,gb,-0.022986173749355673,0,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Stepdown,0,3,698,0.5172413793103449,lr,-0.025364506849029328,0,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,3,698,0.5172413793103449,gb,-0.3278786849073365,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,3,698,0.5172413793103449,lr,-0.0018269448757095852,0,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,3,698,0.5172413793103449,gb,-0.029514066548487268,0,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Stepdown,0,3,698,0.5172413793103449,lr,0.013347691868736744,1,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,3,698,0.5172413793103449,gb,-0.3435096432500522,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,3,698,0.5172413793103449,lr,-0.00845437467507805,0,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,3,698,0.5172413793103449,gb,-0.03945057834445044,0,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Stepdown,0,4,698,0.5172413793103449,lr,0.016238477983192112,1,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,4,698,0.5172413793103449,gb,-0.3210520050998651,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,4,698,0.5172413793103449,lr,-0.011442339820231476,0,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,4,698,0.5172413793103449,gb,-0.04144393025894058,0,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Stepdown,0,1,698,0.5172413793103449,lr,-0.035002851761836346,0,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,1,698,0.5172413793103449,gb,-0.13991333102622727,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,1,698,0.5172413793103449,lr,0.06760519130631285,1,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,1,698,0.5172413793103449,gb,-0.005182884652172551,0,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Stepdown,0,1,698,0.5172413793103449,lr,0.12061210866385569,1,0.3482297834196423,0.5775763554101275,0.24589902611352757
mimic4-9site,Neuro Stepdown,0,1,698,0.5172413793103449,gb,-0.2516164844763381,0,-0.452515121619391,-0.7985712788552889,0.12485694490419848
mimic4-9site,Neuro Stepdown,1,1,698,0.5172413793103449,lr,0.046606844187436935,1,0.1433993612224369,0.3311360517800341,0.1481271343717326
mimic4-9site,Neuro Stepdown,1,1,698,0.5172413793103449,gb,0.11892788001248486,1,0.381270107633381,0.34039496881306114,0.29130197776349254
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,1,946,7.027027027027027,lr,-0.04489177554150281,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,1,946,7.027027027027027,gb,-0.005517860690709031,0,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,946,7.222222222222222,lr,-0.09788690669860434,0,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,946,7.222222222222222,gb,0.00042597863573379247,1,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,4,946,7.027027027027027,lr,-0.029946066823131834,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,4,946,7.027027027027027,gb,0.03640128915254204,1,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,4,946,7.222222222222222,lr,-0.027071387549739923,0,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,4,946,7.222222222222222,gb,0.02863970345800637,1,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,4,946,7.027027027027027,lr,-0.0047292666859063415,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,4,946,7.027027027027027,gb,0.035995222734680254,1,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,4,946,7.222222222222222,lr,0.004922209047358683,1,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,4,946,7.222222222222222,gb,0.03371815407600076,1,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,2,946,7.027027027027027,lr,-0.07893117106793235,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,2,946,7.027027027027027,gb,0.024346372466125255,1,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,2,946,7.222222222222222,lr,-0.056472506406646694,0,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,2,946,7.222222222222222,gb,0.01971327859908434,1,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,3,946,7.027027027027027,lr,-0.0509331316333258,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,3,946,7.027027027027027,gb,0.03336279818185728,1,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,3,946,7.222222222222222,lr,-0.05304076594283391,0,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,3,946,7.222222222222222,gb,0.020425888031905926,1,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,1,946,7.027027027027027,lr,-0.07316819540813657,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,1,946,7.027027027027027,gb,0.008850852988432911,1,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,946,7.222222222222222,lr,-0.07619997898738556,0,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,946,7.222222222222222,gb,-0.005740804649954523,0,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,2,946,7.027027027027027,lr,-0.010411418097673986,0,0.036173779026200954,0.12303484764837389,0.48279564522283264
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),0,2,946,7.027027027027027,gb,0.03108805795122349,1,-0.03995960312366792,0.0036187170306342296,0.5026373689027305
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,2,946,7.222222222222222,lr,0.001400323402084569,1,0.01514178075435143,0.08135890514102773,0.525330025960109
mimic4-9site,Neuro Surgical Intensive Care Unit (Neuro SICU),1,2,946,7.222222222222222,gb,0.026610404723831915,1,0.00042815318043928273,0.0057457175452198354,0.5138688205137883
mimic4-9site,Surgical Intensive Care Unit (SICU),0,1,6334,23.3,lr,0.009188434188962036,1,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,1,6334,23.3,gb,0.005355941672276099,1,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,1,6334,23.3,lr,-0.014449244888886659,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,1,6334,23.3,gb,0.0004898284661735142,1,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Surgical Intensive Care Unit (SICU),0,4,6334,23.3,lr,-0.02190104375029378,0,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,4,6334,23.3,gb,0.014036518184179114,1,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,4,6334,23.3,lr,-0.018463142303825564,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,4,6334,23.3,gb,0.012521308611865845,1,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Surgical Intensive Care Unit (SICU),0,1,6334,23.3,lr,0.0027486077553546817,1,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,1,6334,23.3,gb,0.02177835525593458,1,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,1,6334,23.3,lr,-0.001960969454989525,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,1,6334,23.3,gb,0.011498102039692037,1,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Surgical Intensive Care Unit (SICU),0,3,6334,23.3,lr,-0.026235848382659688,0,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,3,6334,23.3,gb,-0.001945281516411712,0,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,3,6334,23.3,lr,-0.04523678602704234,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,3,6334,23.3,gb,-0.022304451233951084,0,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Surgical Intensive Care Unit (SICU),0,4,6334,23.3,lr,-0.0238809371636734,0,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,4,6334,23.3,gb,-0.00215489016743714,0,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,4,6334,23.3,lr,-0.046400951122671175,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,4,6334,23.3,gb,-0.01322625712485026,0,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Surgical Intensive Care Unit (SICU),0,2,6334,23.3,lr,0.003979203308951296,1,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,2,6334,23.3,gb,0.008609940129712335,1,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,2,6334,23.3,lr,-0.0018020145137263022,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,2,6334,23.3,gb,0.01798596917186851,1,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Surgical Intensive Care Unit (SICU),0,1,6334,23.3,lr,-0.04930193979962544,0,0.013306749490914467,0.01640667650651129,0.3303515481889795
mimic4-9site,Surgical Intensive Care Unit (SICU),0,1,6334,23.3,gb,-0.028921365102798136,0,0.0896486927018969,0.13638597001860792,0.38800607570792883
mimic4-9site,Surgical Intensive Care Unit (SICU),1,1,6334,23.3,lr,-0.08731781771775615,0,0.012730868310570112,0.04170591336845796,0.2995799271887001
mimic4-9site,Surgical Intensive Care Unit (SICU),1,1,6334,23.3,gb,-0.028344419942110288,0,-0.0029577164874232055,0.038935715269340136,0.3546148235147266
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,lr,0.0003506754255737099,1,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,gb,0.012046472149261411,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,lr,0.01868776468022748,1,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,gb,0.004755490146670094,1,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,1,4896,16.29032258064516,lr,-0.005827487878325044,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,1,4896,16.29032258064516,gb,0.017793871130023342,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,1,4896,15.78125,lr,0.01111235441733005,1,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,1,4896,15.78125,gb,0.009133262898832317,1,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,4,4896,16.29032258064516,lr,-0.020632584821499156,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,4,4896,16.29032258064516,gb,0.030808683768076717,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,4,4896,15.78125,lr,-0.02308069385188144,0,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,4,4896,15.78125,gb,-0.002464377034838705,0,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,1,4896,16.29032258064516,lr,-0.05297211943683017,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,1,4896,16.29032258064516,gb,0.034357018695631236,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,1,4896,15.78125,lr,0.013662319639050291,1,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,1,4896,15.78125,gb,0.019298103161067837,1,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,lr,-0.0590144741197417,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,gb,0.034266647994159904,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,lr,0.012211371750354805,1,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,gb,0.009225218546892844,1,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,3,4896,16.29032258064516,lr,-0.12658296739944375,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,3,4896,16.29032258064516,gb,0.047278678211486624,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,3,4896,15.78125,lr,-0.03686362181514652,0,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,3,4896,15.78125,gb,0.035281864614528424,1,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,lr,-0.04611861970745129,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,gb,0.032246302959348216,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,lr,0.00246033671679996,1,0.0009061754654482989,0.0334522440072139,0.3696678233151059
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,gb,0.013409105871275973,1,0.08563756413433242,0.08915333240431858,0.3813555438850443
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,lr,-0.0008542269029390148,0,0.01738461821536493,0.022142958441625435,0.36985265528912015
mimic4-9site,Trauma SICU (TSICU),0,2,4896,16.29032258064516,gb,0.00510255575785995,1,0.02633285007919178,0.10079281429189745,0.37349530611254167
mimic4-9site,Trauma SICU (TSICU),1,2,4896,15.78125,lr,-0.010273713401789897,0,0.0009061754654482989,0.0334522440072139,0.3696678233151059
