dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
acs_span_income,5,3,1081,7166,27.7,1.0,0.6778939598903377,0.6906315226987942,0.6778939598903377,0.6906315226987942,0.6906315226987942,0.6906315226987942
acs_span_income,5,3,1081,7166,27.7,0.875,0.6478271221477183,0.6611685766434231,0.6478271221477183,0.6611685766434231,0.6573499366093938,0.6611685766434231
acs_span_income,5,3,1081,7166,27.7,1.0,0.6712654863756966,0.6806679554586107,0.6712654863756966,0.6806679554586107,0.6806679554586107,0.6806679554586107
acs_span_income,5,4,1081,4143,27.7,1.0,0.6778939598903377,0.6779358607973726,0.6778939598903377,0.6779358607973726,0.6779358607973726,0.6779358607973726
acs_span_income,5,4,1081,4143,27.7,1.0,0.6478271221477183,0.653441841138079,0.6478271221477183,0.653441841138079,0.653441841138079,0.653441841138079
acs_span_income,5,4,1081,4143,27.7,1.0,0.6712654863756966,0.6800073064724405,0.6712654863756966,0.6800073064724405,0.6800073064724405,0.6800073064724405
acs_span_income,5,4,1081,2521,27.7,1.0,0.6778939598903377,0.6709743905865687,0.6778939598903377,0.6709743905865687,0.6709743905865687,0.6778939598903377
acs_span_income,5,4,1081,2521,27.7,0.25,0.6478271221477183,0.6594316989227812,0.6478271221477183,0.6478271221477183,0.650633918223401,0.6594316989227812
acs_span_income,5,4,1081,2521,27.7,1.0,0.6712654863756966,0.6742987742000841,0.6712654863756966,0.6742987742000841,0.6742987742000841,0.6742987742000841
acs_span_income,5,3,1081,10718,27.7,1.0,0.6778939598903377,0.6896913118411581,0.6778939598903377,0.6896913118411581,0.6896913118411581,0.6896913118411581
acs_span_income,5,3,1081,10718,27.7,1.0,0.6478271221477183,0.6514429599594523,0.6478271221477183,0.6514429599594523,0.6514429599594523,0.6514429599594523
acs_span_income,5,3,1081,10718,27.7,1.0,0.6712654863756966,0.6893157296844848,0.6712654863756966,0.6893157296844848,0.6893157296844848,0.6893157296844848
acs_span_income,5,2,1081,8878,27.7,1.0,0.6778939598903377,0.6812022040151116,0.6778939598903377,0.6812022040151116,0.6812022040151116,0.6812022040151116
acs_span_income,5,2,1081,8878,27.7,0.5,0.6478271221477183,0.6656050950880317,0.6478271221477183,0.6478271221477183,0.6554074497339948,0.6656050950880317
acs_span_income,5,2,1081,8878,27.7,1.0,0.6712654863756966,0.6769607468128401,0.6712654863756966,0.6769607468128401,0.6769607468128401,0.6769607468128401
acs_span_income,5,2,1081,2406,27.7,1.0,0.6778939598903377,0.6765892460369155,0.6778939598903377,0.6765892460369155,0.6765892460369155,0.6778939598903377
acs_span_income,5,2,1081,2406,27.7,0.5,0.6478271221477183,0.6560806887646118,0.6478271221477183,0.6560806887646118,0.6521284485562164,0.6560806887646118
acs_span_income,5,2,1081,2406,27.7,1.0,0.6712654863756966,0.6715042864725868,0.6712654863756966,0.6715042864725868,0.6715042864725868,0.6715042864725868
acs_span_income,5,4,1081,7338,27.7,1.0,0.6778939598903377,0.6769927539514159,0.6778939598903377,0.6769927539514159,0.6769927539514159,0.6778939598903377
acs_span_income,5,4,1081,7338,27.7,0.625,0.6478271221477183,0.654924267418781,0.6478271221477183,0.6478271221477183,0.653855293561606,0.654924267418781
acs_span_income,5,4,1081,7338,27.7,1.0,0.6712654863756966,0.671506072951249,0.6712654863756966,0.671506072951249,0.671506072951249,0.671506072951249
acs_span_income,5,1,1081,404,27.7,0.75,0.6778939598903377,0.6822762646986383,0.6778939598903377,0.6822762646986383,0.6810862239169023,0.6822762646986383
acs_span_income,5,1,1081,404,27.7,1.0,0.6478271221477183,0.6527783219604103,0.6478271221477183,0.6527783219604103,0.6527783219604103,0.6527783219604103
acs_span_income,5,1,1081,404,27.7,1.0,0.6712654863756966,0.6821812609424458,0.6712654863756966,0.6821812609424458,0.6821812609424458,0.6821812609424458
acs_span_income,5,1,1081,738,27.7,0.875,0.6778939598903377,0.6728979424638104,0.6778939598903377,0.6728979424638104,0.6730863590532657,0.6778939598903377
