dataset,target,seed,k_partners,epv_target,w_nweight,w_oracle,w_cv,auprc_merge,auprc_local,auprc_oracle,auprc_cv,auprc_w0,auprc_w1,auprc_w2,auprc_w3,auprc_w4,auprc_w5,auprc_w6,auprc_w7,auprc_w8,auprc_w9,auprc_w10
mimic_sites_unit_x_system,CSRU-care,1,4,4.142857142857143,0.31106546396356166,0.3,0.3,0.3323376385963034,0.31528264285884483,0.3380073278518552,0.3380073278518552,0.3323376385963034,0.33423097626598053,0.33649112975461837,0.3380073278518552,0.3380027558263278,0.3378279620953415,0.3362005260968662,0.3331969835263706,0.3295711311876038,0.31997327315627316,0.31528264285884483
mimic_sites_unit_x_system,CSRU-care,2,4,4.142857142857143,0.31106546396356166,0.8,0.3,0.2987870656079124,0.31061495323846156,0.315342181778051,0.30885715173796435,0.2987870656079124,0.3042271768081494,0.3063267885894191,0.30885715173796435,0.3103474535101266,0.3117492805894032,0.3130997143502891,0.31366788497320885,0.315342181778051,0.3120498895163959,0.31061495323846156
mimic_sites_unit_x_system,CSRU-care,3,4,4.142857142857143,0.31106546396356166,0.5,0.0,0.3126727772990947,0.3116441454106886,0.32211448773341544,0.3126727772990947,0.3126727772990947,0.31397813712505246,0.31321872270802725,0.3140355768751123,0.3182275950250811,0.32211448773341544,0.3206143552486948,0.31810339582663993,0.3159606954723886,0.3137609906017114,0.3116441454106886
mimic_sites_unit_x_system,CSRU-care,4,4,4.142857142857143,0.31106546396356166,0.8,0.1,0.26460974364169454,0.2770696495362568,0.27931689777437263,0.26836069859825934,0.26460974364169454,0.26836069859825934,0.27361941567283055,0.27562075936870606,0.27668924144006546,0.27926572759433926,0.2774797179132669,0.27913738993065573,0.27931689777437263,0.2785066949148713,0.2770696495362568
mimic_sites_unit_x_system,CSRU-care,5,4,4.142857142857143,0.31106546396356166,0.1,0.6,0.3080668330523856,0.27930782228100537,0.30891301749792704,0.2986313121923064,0.3080668330523856,0.30891301749792704,0.3079637423075677,0.3056420552662299,0.3048666142663939,0.3022548481409087,0.2986313121923064,0.29713247144592625,0.29320953558730906,0.2866329607102893,0.27930782228100537
mimic_sites_unit_x_system,CSRU-care,6,4,4.142857142857143,0.31106546396356166,0.2,0.3,0.41969018598877245,0.40816290803918764,0.4240488220252488,0.4236997664989231,0.41969018598877245,0.4192934969627452,0.4240488220252488,0.4236997664989231,0.423711734341366,0.42225410128714524,0.42075617264788384,0.42047570929265776,0.4195987462989958,0.41233351098277227,0.40816290803918764
mimic_sites_unit_x_system,CSRU-care,7,4,4.142857142857143,0.31106546396356166,0.5,0.3,0.379170341937608,0.3815966816665041,0.38780247506971965,0.3865251172655255,0.379170341937608,0.38329190021099835,0.3873401311997211,0.3865251172655255,0.38726176357657405,0.38780247506971965,0.3870973964573049,0.3868614040807269,0.3850447832901569,0.3828620670156451,0.3815966816665041
mimic_sites_unit_x_system,CSRU-care,8,4,4.142857142857143,0.31106546396356166,0.4,0.5,0.23791738416645306,0.23339790579122138,0.24968556144049953,0.24891047785821788,0.23791738416645306,0.2439670841466385,0.24548218754597081,0.24698995247839256,0.24968556144049953,0.24891047785821788,0.24485147277020133,0.2436426816429847,0.24176252972026632,0.23932137752207813,0.23339790579122138
mimic_sites_unit_x_system,CSRU-care,9,4,4.142857142857143,0.31106546396356166,0.2,0.4,0.35029295393322757,0.31649520413041476,0.3574083026037774,0.3498079447014142,0.35029295393322757,0.35344342829506503,0.3574083026037774,0.35562984593800384,0.3498079447014142,0.34486912792218993,0.34142642643709464,0.3348955831217341,0.3283987350342914,0.32389009340075897,0.31649520413041476
mimic_sites_unit_x_system,CSRU-care,0,2,4.142857142857143,0.47105761428185017,0.2,0.1,0.3261454584418424,0.3066092806197239,0.3269860568957997,0.32577504402447865,0.3261454584418424,0.32577504402447865,0.3269860568957997,0.32471444472993016,0.3211721628813318,0.31827187902876314,0.3136129832211125,0.31369265081039965,0.30987119007442404,0.30760009194001514,0.3066092806197239
mimic_sites_unit_x_system,CSRU-care,1,2,4.142857142857143,0.47105761428185017,0.1,0.1,0.33836033304150753,0.324365806338336,0.3388632326738705,0.3388632326738705,0.33836033304150753,0.3388632326738705,0.3386021261586287,0.33810299950101,0.33828114072918164,0.33786679725113905,0.33333731728567983,0.329404881238924,0.32638928987506716,0.32349729265960286,0.324365806338336
mimic_sites_unit_x_system,CSRU-care,2,2,4.142857142857143,0.47105761428185017,0.5,0.2,0.312451404133572,0.3052830112220442,0.31748611543712435,0.3159171575137194,0.312451404133572,0.31515659643014743,0.3159171575137194,0.31408237006852885,0.31509421493766954,0.31748611543712435,0.31714567563941487,0.30714452055082975,0.306050581908728,0.3050881016918333,0.3052830112220442
mimic_sites_unit_x_system,CSRU-care,3,2,4.142857142857143,0.47105761428185017,0.5,0.0,0.3086385325389444,0.31112363741503823,0.3154927150804607,0.3086385325389444,0.3086385325389444,0.3130210479043618,0.31486878717867167,0.3140578718056944,0.3148934883786703,0.3154927150804607,0.3144440044000975,0.3140592356453977,0.3133987497774241,0.31105749796685583,0.31112363741503823
mimic_sites_unit_x_system,CSRU-care,4,2,4.142857142857143,0.47105761428185017,0.9,0.2,0.269970855120055,0.27791778698302944,0.2795749726849669,0.26945141479385387,0.269970855120055,0.2711129456009592,0.26945141479385387,0.27216865650895006,0.27303692593811835,0.27326786158511224,0.2738487609002032,0.27598834879092987,0.2761547912323361,0.2795749726849669,0.27791778698302944
mimic_sites_unit_x_system,CSRU-care,5,2,4.142857142857143,0.47105761428185017,0.0,0.4,0.3200733077395722,0.2798936177331038,0.3200733077395722,0.30705059613153507,0.3200733077395722,0.3190851346356181,0.31464893021926554,0.3123004669352107,0.30705059613153507,0.30395944249612167,0.2984698895522199,0.2933632431487074,0.2884959909885747,0.2829174856636065,0.2798936177331038
mimic_sites_unit_x_system,CSRU-care,6,2,4.142857142857143,0.47105761428185017,0.5,0.1,0.4270511171226379,0.41073230553276935,0.42877746300300223,0.4218608846070125,0.4270511171226379,0.4218608846070125,0.4227489459354803,0.4250455712911978,0.4269926313132495,0.42877746300300223,0.4270055260423514,0.41953154908306134,0.4199486118168616,0.4128998580117972,0.41073230553276935
mimic_sites_unit_x_system,CSRU-care,7,2,4.142857142857143,0.47105761428185017,0.6,0.1,0.39365555113958073,0.3797157667498029,0.39417520283769064,0.3924111429952782,0.39365555113958073,0.3924111429952782,0.39187686086339585,0.3923629639541799,0.3933373639111517,0.39280453673634147,0.39417520283769064,0.38309585470090757,0.38163124185886915,0.3820559839881123,0.3797157667498029
mimic_sites_unit_x_system,CSRU-care,8,2,4.142857142857143,0.47105761428185017,0.2,0.4,0.25170522923778843,0.23391448845985102,0.25345262083799647,0.24702378488731971,0.25170522923778843,0.2518587355710324,0.25345262083799647,0.24736531403401218,0.24702378488731971,0.2457696104459317,0.24421974615781342,0.24305583839988681,0.23334880471354758,0.2341494009573675,0.23391448845985102
mimic_sites_unit_x_system,CSRU-care,9,2,4.142857142857143,0.47105761428185017,0.2,0.0,0.3405970499938411,0.31946791468299074,0.34081976251896096,0.3405970499938411,0.3405970499938411,0.34034232789937147,0.34081976251896096,0.3392589605904203,0.3352034506319134,0.33388544406963766,0.33035927945855614,0.3248428620193622,0.32405834651767107,0.3226286002404471,0.31946791468299074
mimic_sites_unit_x_system,CSRU-care,0,3,4.142857142857143,0.2071118511030505,0.3,0.6,0.31343446777930695,0.3071360702115989,0.3220258359559423,0.3194331210998491,0.31343446777930695,0.31700000465318323,0.32006989859891133,0.3220258359559423,0.32146395683225554,0.32026943574075084,0.3194331210998491,0.31903601446633234,0.31647722419476165,0.312828843480198,0.3071360702115989
mimic_sites_unit_x_system,CSRU-care,1,3,4.142857142857143,0.2071118511030505,0.5,0.3,0.3203544221271325,0.330714539255601,0.3385678942120595,0.334188851368848,0.3203544221271325,0.3283598921267613,0.3328679236900492,0.334188851368848,0.33627514874459985,0.3385678942120595,0.33828002482899083,0.33697326160548197,0.33571221979727206,0.3342474750734858,0.330714539255601
mimic_sites_unit_x_system,CSRU-care,2,3,4.142857142857143,0.2071118511030505,0.9,0.6,0.2636224433849364,0.2946193089627057,0.29651794282454963,0.29302118678132993,0.2636224433849364,0.274912442062933,0.277945411199577,0.2819936054585445,0.28619449032270744,0.2807065855013925,0.29302118678132993,0.2956258532356715,0.2955510354975806,0.29651794282454963,0.2946193089627057
mimic_sites_unit_x_system,CSRU-care,3,3,4.142857142857143,0.2071118511030505,0.3,0.8,0.2915814129000994,0.300956254700727,0.3130921417279996,0.30448917385761604,0.2915814129000994,0.30235583199953425,0.30866015114658824,0.3130921417279996,0.3126600569379593,0.31295770890798597,0.3101546725657862,0.30823183462501175,0.30448917385761604,0.3031843737455625,0.300956254700727
mimic_sites_unit_x_system,CSRU-care,4,3,4.142857142857143,0.2071118511030505,0.5,0.9,0.26654969652008464,0.26803825346518084,0.27063823352750843,0.26853027184270883,0.26654969652008464,0.26399429603319446,0.2660081663476646,0.26764943078450576,0.26989144602020193,0.27063823352750843,0.2663586938174234,0.2655788686299799,0.2660964914683898,0.26853027184270883,0.26803825346518084
mimic_sites_unit_x_system,CSRU-care,5,3,4.142857142857143,0.2071118511030505,1.0,0.5,0.27599019023485055,0.28841411838054754,0.28841411838054754,0.2803129914152538,0.27599019023485055,0.27338116521653927,0.2758933192941016,0.27834732096641507,0.2789866426758778,0.2803129914152538,0.2815234212894692,0.2840630824730509,0.28400114712857116,0.28486569102131015,0.28841411838054754
mimic_sites_unit_x_system,CSRU-care,6,3,4.142857142857143,0.2071118511030505,0.7,1.0,0.38132952706035156,0.3938825653969398,0.4104987964792282,0.3938825653969398,0.38132952706035156,0.3881541870049815,0.3930499082776803,0.40300950678545916,0.4066635975781363,0.4088797525065807,0.4096995029689938,0.4104987964792282,0.4050683573796214,0.3965899304018833,0.3938825653969398
mimic_sites_unit_x_system,CSRU-care,7,3,4.142857142857143,0.2071118511030505,0.7,1.0,0.36408285528383905,0.39602669490461284,0.3989807869465048,0.39602669490461284,0.36408285528383905,0.3712370178310862,0.3770838764955407,0.37887876643366974,0.38734451604068837,0.39197526340370487,0.3952214978862026,0.3989807869465048,0.39567231476931664,0.3956963207609081,0.39602669490461284
mimic_sites_unit_x_system,CSRU-care,8,3,4.142857142857143,0.2071118511030505,0.7,0.7,0.20099525106768934,0.2190657968600407,0.22283620200575904,0.22283620200575904,0.20099525106768934,0.20738408449345938,0.21114970078317025,0.21455009547592271,0.21821341077716783,0.21919021863753782,0.220391869806752,0.22283620200575904,0.21448026653759017,0.218071751383197,0.2190657968600407
mimic_sites_unit_x_system,CSRU-care,9,3,4.142857142857143,0.2071118511030505,0.9,0.9,0.2742775475947956,0.30321922939413276,0.30450120544733056,0.30450120544733056,0.2742775475947956,0.28264528626850993,0.28711601351559024,0.29132095250498147,0.29651764502200023,0.3008875839860737,0.30139722971238136,0.30335034037456954,0.30367373178685303,0.30450120544733056,0.30321922939413276
mimic_sites_unit_x_system,CSRU-meta,0,4,1.6111111111111112,0.19057896218447967,0.4,0.4,0.3336597916371869,0.3125053367491399,0.3561712747899104,0.3561712747899104,0.3336597916371869,0.3436622783368318,0.346546922051596,0.35112335992614735,0.3561712747899104,0.3525404917649047,0.35411386458549365,0.34740823629555345,0.3426475648156597,0.3137385890520072,0.3125053367491399
mimic_sites_unit_x_system,CSRU-meta,1,4,1.6111111111111112,0.19057896218447967,0.4,0.1,0.23174616739113288,0.2210911697461352,0.2382100222501578,0.23479491428870616,0.23174616739113288,0.23479491428870616,0.2371142011747216,0.23698046279793017,0.2382100222501578,0.23771788269870917,0.23678043197416718,0.23531893641466084,0.22847128991029875,0.22744625169943947,0.2210911697461352
mimic_sites_unit_x_system,CSRU-meta,2,4,1.6111111111111112,0.19057896218447967,0.5,0.1,0.21585894242739778,0.2370291642359546,0.24399521484087347,0.2235825569752036,0.21585894242739778,0.2235825569752036,0.22855648957469832,0.2312722789379693,0.23811960735510176,0.24399521484087347,0.23984158560927712,0.24167209687478458,0.23845225763473588,0.2387848608705481,0.2370291642359546
mimic_sites_unit_x_system,CSRU-meta,3,4,1.6111111111111112,0.19057896218447967,0.8,0.2,0.2581364636301932,0.2631006147737852,0.28601313370033427,0.26816507894423464,0.2581364636301932,0.25772183000225324,0.26816507894423464,0.2760057742478506,0.27714756846593275,0.2778666586269533,0.2787342647402743,0.2818446293361422,0.28601313370033427,0.26637466801833454,0.2631006147737852
mimic_sites_unit_x_system,CSRU-meta,4,4,1.6111111111111112,0.19057896218447967,1.0,0.2,0.24051692195032867,0.31695393824338297,0.31695393824338297,0.26755776911434576,0.24051692195032867,0.24746432801077825,0.26755776911434576,0.2711290268841636,0.2769732102661724,0.28810275411504455,0.2961493139620101,0.3071528480668109,0.3089125023755797,0.31535047892450513,0.31695393824338297
mimic_sites_unit_x_system,CSRU-meta,5,4,1.6111111111111112,0.19057896218447967,1.0,0.3,0.2953654119452622,0.3181319575920808,0.3181319575920808,0.29557320713698393,0.2953654119452622,0.2946598358879501,0.2968251560237332,0.29557320713698393,0.30831497142777,0.30675065693889186,0.3163437924919362,0.312057345122304,0.30418104511458244,0.31518251941863995,0.3181319575920808
mimic_sites_unit_x_system,CSRU-meta,6,4,1.6111111111111112,0.19057896218447967,0.2,0.7,0.21095570748360465,0.16688987797179547,0.21663490623675102,0.19276945207312982,0.21095570748360465,0.21329280051307975,0.21663490623675102,0.21445374924700553,0.21052500133777033,0.20961352495076796,0.20164967599091785,0.19276945207312982,0.1870146788161098,0.173777297247771,0.16688987797179547
mimic_sites_unit_x_system,CSRU-meta,7,4,1.6111111111111112,0.19057896218447967,1.0,0.8,0.19296196281609196,0.2128886947969396,0.2128886947969396,0.21115657945972036,0.19296196281609196,0.19746380970403937,0.20275788491563707,0.20150865655211728,0.2045506229237762,0.2075213941099364,0.20887463660157657,0.21085782584548832,0.21115657945972036,0.20988923621274627,0.2128886947969396
mimic_sites_unit_x_system,CSRU-meta,8,4,1.6111111111111112,0.19057896218447967,0.4,0.4,0.3142860343158688,0.28614228773029343,0.3242999185331771,0.3242999185331771,0.3142860343158688,0.31306136824454656,0.3225315971786387,0.3241817264402263,0.3242999185331771,0.2998012871067555,0.30473257311695423,0.30597061544587933,0.3040660048478878,0.291861006749444,0.28614228773029343
mimic_sites_unit_x_system,CSRU-meta,9,4,1.6111111111111112,0.19057896218447967,0.9,0.5,0.2828128860687332,0.35519764167097967,0.3568538435257111,0.33962225643919636,0.2828128860687332,0.2916710023332003,0.3037775206393974,0.31254593742759396,0.3300342224585703,0.33962225643919636,0.3392164743287454,0.344043086475211,0.35526101484053835,0.3568538435257111,0.35519764167097967
mimic_sites_unit_x_system,CSRU-meta,0,2,1.6111111111111112,0.37293426367976495,0.7,0.6,0.27032443674655326,0.2938020557065318,0.29928692986689814,0.29786338788362937,0.27032443674655326,0.27835825663258157,0.2844538803844529,0.2859099449226213,0.2892845780039951,0.29706058167269705,0.29786338788362937,0.29928692986689814,0.29442167036736727,0.2938736486920444,0.2938020557065318
mimic_sites_unit_x_system,CSRU-meta,1,2,1.6111111111111112,0.37293426367976495,1.0,0.2,0.19073594139246144,0.2136010129203107,0.2136010129203107,0.20652333916612411,0.19073594139246144,0.1960835798470163,0.20652333916612411,0.20842638948136427,0.20902999413703052,0.21093847295974824,0.2117681960369175,0.21161393518695976,0.21151814149943562,0.21102399008714,0.2136010129203107
mimic_sites_unit_x_system,CSRU-meta,2,2,1.6111111111111112,0.37293426367976495,0.4,0.2,0.21192524820970643,0.22216810793331732,0.23437275067640922,0.22439986076312607,0.21192524820970643,0.21580723163312046,0.22439986076312607,0.22955473900518275,0.23437275067640922,0.23142659521443576,0.2330725507803784,0.23271423722249204,0.22881710949175665,0.22571567482475602,0.22216810793331732
mimic_sites_unit_x_system,CSRU-meta,3,2,1.6111111111111112,0.37293426367976495,0.7,0.1,0.2511922429838353,0.2573662428023248,0.26765626772416734,0.2557832319112039,0.2511922429838353,0.2557832319112039,0.2533061195362051,0.24800521137247356,0.2533228580115622,0.25096077680180634,0.25253211522721597,0.26765626772416734,0.2650330235758551,0.2654266771347817,0.2573662428023248
mimic_sites_unit_x_system,CSRU-meta,4,2,1.6111111111111112,0.37293426367976495,1.0,0.3,0.2674661151628468,0.3354246725106976,0.3354246725106976,0.29301612260943843,0.2674661151628468,0.277031477790265,0.281443791204676,0.29301612260943843,0.29222038593390975,0.30338172640611955,0.3118620265377183,0.3151827485841501,0.32631100176426686,0.33094273868697455,0.3354246725106976
mimic_sites_unit_x_system,CSRU-meta,5,2,1.6111111111111112,0.37293426367976495,0.7,0.4,0.2368795322229659,0.24165429851513032,0.2469113194665305,0.2451963954937427,0.2368795322229659,0.2409791221531763,0.2413263759755693,0.24303054964043738,0.2451963954937427,0.24474207812566434,0.2459935790593416,0.2469113194665305,0.24356467703233492,0.2450385240395096,0.24165429851513032
mimic_sites_unit_x_system,CSRU-meta,6,2,1.6111111111111112,0.37293426367976495,0.0,0.4,0.20823490140174417,0.16441577440006608,0.20823490140174417,0.19875144082208077,0.20823490140174417,0.20795292396809545,0.20511980044815528,0.1993639573291754,0.19875144082208077,0.193155250402416,0.1874543210038977,0.18507007510465548,0.17737875984204324,0.1699037346969768,0.16441577440006608
mimic_sites_unit_x_system,CSRU-meta,7,2,1.6111111111111112,0.37293426367976495,1.0,0.7,0.19094819366078658,0.20388450443088912,0.20388450443088912,0.2006916273049934,0.19094819366078658,0.1957426260119839,0.19587744621608758,0.1981747366053717,0.19847439667964162,0.1986492017424469,0.19935980944036844,0.2006916273049934,0.19936510729889378,0.20101084284252815,0.20388450443088912
mimic_sites_unit_x_system,CSRU-meta,8,2,1.6111111111111112,0.37293426367976495,0.4,0.3,0.22324016783151354,0.22149372428705433,0.23334240105914625,0.23006392413256188,0.22324016783151354,0.2264598520960313,0.2299609393926967,0.23006392413256188,0.23334240105914625,0.22972336664576995,0.22827124871469334,0.23070170175633142,0.22932271693918693,0.22670323205532134,0.22149372428705433
mimic_sites_unit_x_system,CSRU-meta,9,2,1.6111111111111112,0.37293426367976495,1.0,0.3,0.2757498929098763,0.3532584462239274,0.3532584462239274,0.30719652654862895,0.2757498929098763,0.2899684806992714,0.30047916443413974,0.30719652654862895,0.3160663090698935,0.32227588387816347,0.32847994447295487,0.33547479931797186,0.3406214502935457,0.35118696280111156,0.3532584462239274
mimic_sites_unit_x_system,CSRU-meta,0,4,1.6111111111111112,0.10981346309813463,0.4,0.0,0.28288552431397046,0.2855583576659919,0.30063778963697807,0.28288552431397046,0.28288552431397046,0.2893101518898464,0.2864732367473654,0.29557422594259486,0.30063778963697807,0.2966199144624703,0.29434399742763373,0.296992973371581,0.2910799305968998,0.2838593282337228,0.2855583576659919
mimic_sites_unit_x_system,CSRU-meta,1,4,1.6111111111111112,0.10981346309813463,0.4,0.0,0.23585194644569485,0.24529281702773215,0.253353712802769,0.23585194644569485,0.23585194644569485,0.24626249243886747,0.24724528490693384,0.25139790103116355,0.253353712802769,0.2519400193205595,0.2507472221052501,0.25049025708500766,0.24898486613313336,0.249174004826354,0.24529281702773215
mimic_sites_unit_x_system,CSRU-meta,2,4,1.6111111111111112,0.10981346309813463,0.8,0.1,0.20015234234910043,0.20833797444479765,0.2163143545169805,0.2044179708847707,0.20015234234910043,0.2044179708847707,0.21344282310936527,0.21373813820053625,0.21611187590223763,0.21490007803555752,0.21398320006249077,0.20999733461249223,0.2163143545169805,0.21002801486684258,0.20833797444479765
mimic_sites_unit_x_system,CSRU-meta,3,4,1.6111111111111112,0.10981346309813463,0.5,0.0,0.28223681560655167,0.2731821902492153,0.31858532840439446,0.28223681560655167,0.28223681560655167,0.28303362241089774,0.29946173270974447,0.3034816189067963,0.3128751771746025,0.31858532840439446,0.31695150475940825,0.31449137511749997,0.3107375463882055,0.3047416158218496,0.2731821902492153
mimic_sites_unit_x_system,CSRU-meta,4,4,1.6111111111111112,0.10981346309813463,0.6,0.2,0.26152584439179216,0.3189911939346474,0.32617275292423925,0.2860472928742854,0.26152584439179216,0.2742259258869801,0.2860472928742854,0.2882111093942399,0.2919065286111533,0.2937156465471861,0.32617275292423925,0.2993014639552184,0.30611420311904325,0.3203688719054313,0.3189911939346474
mimic_sites_unit_x_system,CSRU-meta,5,4,1.6111111111111112,0.10981346309813463,0.6,0.4,0.2870115105356969,0.2833219833403466,0.29729202828102863,0.2864283140225343,0.2870115105356969,0.2848067921445389,0.2856572540418235,0.28325571325715876,0.2864283140225343,0.2926875296811634,0.29729202828102863,0.28185793756747773,0.2844753720427185,0.285438773310388,0.2833219833403466
mimic_sites_unit_x_system,CSRU-meta,6,4,1.6111111111111112,0.10981346309813463,0.2,0.3,0.22968570839427163,0.1722725572541009,0.2319182453324763,0.22850808598957018,0.22968570839427163,0.2262805778891304,0.2319182453324763,0.22850808598957018,0.22188634040322075,0.21698335069229807,0.2128386277756428,0.2015826474311868,0.19194586074417538,0.18224316856634154,0.1722725572541009
mimic_sites_unit_x_system,CSRU-meta,7,4,1.6111111111111112,0.10981346309813463,0.1,0.3,0.22765201999001775,0.21777406087723994,0.23712899772903742,0.23533823718305527,0.22765201999001775,0.23712899772903742,0.2357872248104874,0.23533823718305527,0.23035449732609783,0.2276496983925696,0.2285196765423289,0.22518157693019208,0.22490241075314205,0.22256116903739961,0.21777406087723994
mimic_sites_unit_x_system,CSRU-meta,8,4,1.6111111111111112,0.10981346309813463,0.0,0.4,0.4017268794277854,0.3224063144565009,0.4017268794277854,0.38938086627497737,0.4017268794277854,0.400488920604508,0.40048794454781594,0.3929544352502597,0.38938086627497737,0.38552187002514793,0.3726207118950277,0.360777268011406,0.35119602016882895,0.3357516085741213,0.3224063144565009
mimic_sites_unit_x_system,CSRU-meta,9,4,1.6111111111111112,0.10981346309813463,0.4,0.5,0.3152869405204685,0.33903889178190894,0.3568145905401016,0.34989648259397826,0.3152869405204685,0.33234494848905566,0.3361666480140416,0.3454196592827123,0.3568145905401016,0.34989648259397826,0.3531712974042429,0.35111246975769456,0.35233309920379885,0.34640552303650723,0.33903889178190894
mimic_sites_unit_x_system,CSRU-meta,0,4,1.6111111111111112,0.12799344592891354,0.3,0.0,0.28412024395748053,0.2717464578336736,0.30689281719199674,0.28412024395748053,0.28412024395748053,0.3002745600617992,0.30618627940235377,0.30689281719199674,0.302706157076558,0.3002022863652207,0.29762618003590374,0.28927828585802734,0.28820446061668015,0.2807251475466927,0.2717464578336736
mimic_sites_unit_x_system,CSRU-meta,1,4,1.6111111111111112,0.12799344592891354,0.4,0.0,0.2480386175088095,0.2456537900012478,0.2543316799926528,0.2480386175088095,0.2480386175088095,0.250758673684906,0.24815698039030787,0.25295515323547596,0.2543316799926528,0.24958217685906048,0.25231910401750207,0.25224449501355395,0.24791309848814436,0.24899137750947148,0.2456537900012478
mimic_sites_unit_x_system,CSRU-meta,2,4,1.6111111111111112,0.12799344592891354,0.0,0.0,0.22818345919287525,0.20592100484542183,0.22818345919287525,0.22818345919287525,0.22818345919287525,0.22468021892120854,0.2243959144722894,0.21992993475925848,0.21802829175975608,0.21579012352217,0.2158415583523958,0.21613235208545947,0.21325040291612846,0.21057718289881633,0.20592100484542183
mimic_sites_unit_x_system,CSRU-meta,3,4,1.6111111111111112,0.12799344592891354,0.2,0.1,0.2766687010253895,0.2695793026834305,0.30373815187750336,0.2924418987490967,0.2766687010253895,0.2924418987490967,0.30373815187750336,0.3011070040358979,0.30123486181739934,0.2918701150802479,0.29225670223686456,0.30014555654932573,0.2970154616119069,0.28755264924239365,0.2695793026834305
mimic_sites_unit_x_system,CSRU-meta,4,4,1.6111111111111112,0.12799344592891354,1.0,0.0,0.254777549425153,0.3099101400586119,0.3099101400586119,0.254777549425153,0.254777549425153,0.25804216498651295,0.2840470022819868,0.28626108708802434,0.2901471956921316,0.30726023409875886,0.2808892585111567,0.2906005866187093,0.2932517401753424,0.30873708858324606,0.3099101400586119
mimic_sites_unit_x_system,CSRU-meta,5,4,1.6111111111111112,0.12799344592891354,0.2,0.0,0.32633449920947655,0.29547083309152933,0.3325315675806062,0.32633449920947655,0.32633449920947655,0.3263382448388035,0.3325315675806062,0.3185689986573257,0.310893252515524,0.30584119075477906,0.3021970901084828,0.30084337890607415,0.2985243462794301,0.2971840338474135,0.29547083309152933
mimic_sites_unit_x_system,CSRU-meta,6,4,1.6111111111111112,0.12799344592891354,0.0,0.4,0.2459202701933744,0.16930028374423814,0.2459202701933744,0.22079264324752534,0.2459202701933744,0.23862892213333195,0.22956798987289853,0.22679359845275004,0.22079264324752534,0.21624107286598868,0.21389048722210854,0.20048476920317,0.1948748134575159,0.18084907089819874,0.16930028374423814
mimic_sites_unit_x_system,CSRU-meta,7,4,1.6111111111111112,0.12799344592891354,0.2,0.1,0.2356277979714562,0.21330765905899318,0.2383523967342494,0.23796151149316414,0.2356277979714562,0.23796151149316414,0.2383523967342494,0.2370655843208394,0.23638383834194887,0.2335644309222824,0.23277001272235714,0.23284246099448488,0.228860010791522,0.22595309472672556,0.21330765905899318
mimic_sites_unit_x_system,CSRU-meta,8,4,1.6111111111111112,0.12799344592891354,0.0,0.2,0.4109678809903287,0.28483520743079527,0.4109678809903287,0.40120434318861437,0.4109678809903287,0.4075866824957713,0.40120434318861437,0.3936477004926312,0.3863159918118746,0.3780338909925305,0.36752457373611186,0.35582538996482,0.3351799107030855,0.31455206886817083,0.28483520743079527
mimic_sites_unit_x_system,CSRU-meta,9,4,1.6111111111111112,0.12799344592891354,0.2,0.0,0.3662972539478005,0.32725030155716467,0.3794043405827339,0.3662972539478005,0.3662972539478005,0.3763291748785854,0.3794043405827339,0.3646492454442829,0.3656057666976691,0.36852167076174636,0.36389860310504635,0.3614569825175195,0.351435617261996,0.3468463277262113,0.32725030155716467
mimic_sites_unit_x_system,CSRU-meta,0,3,1.6111111111111112,0.15789473684210525,0.3,0.0,0.284410243674143,0.2856653156985682,0.30402853067896995,0.284410243674143,0.284410243674143,0.2956980043315074,0.29979810249977257,0.30402853067896995,0.30306035178016905,0.29765923390966026,0.29705905945518135,0.2943715779671918,0.29072121630212816,0.2846616582570594,0.2856653156985682
mimic_sites_unit_x_system,CSRU-meta,1,3,1.6111111111111112,0.15789473684210525,0.6,0.1,0.23990425958687714,0.24582325293209975,0.2526475205918464,0.2444486889191214,0.23990425958687714,0.2444486889191214,0.24774739430286002,0.2452144658129023,0.2458636840281954,0.25173197223266613,0.2526475205918464,0.25102549214416003,0.2512015597173564,0.24752708053232558,0.24582325293209975
mimic_sites_unit_x_system,CSRU-meta,2,3,1.6111111111111112,0.15789473684210525,0.4,0.0,0.20316842778326483,0.20792617825074897,0.22287081191625188,0.20316842778326483,0.20316842778326483,0.20819489744670894,0.21539708530835117,0.21789640595325058,0.22287081191625188,0.2226733391558828,0.21973588405875455,0.21784894789464418,0.21559294253835648,0.2120845916263359,0.20792617825074897
mimic_sites_unit_x_system,CSRU-meta,3,3,1.6111111111111112,0.15789473684210525,0.4,0.1,0.2976879927150826,0.2694417158623841,0.3188356178503468,0.3001013408480638,0.2976879927150826,0.3001013408480638,0.3131178933506176,0.31118188357875265,0.3188356178503468,0.31518288737971256,0.30870198438965346,0.300673342330256,0.3010655351414066,0.2839047129361404,0.2694417158623841
mimic_sites_unit_x_system,CSRU-meta,4,3,1.6111111111111112,0.15789473684210525,0.9,0.1,0.267860242388596,0.3168971199481615,0.31908435060896384,0.274371412877543,0.267860242388596,0.274371412877543,0.2756865641402083,0.27394354826684103,0.28701414192071323,0.3176299317830222,0.3123725766739114,0.29985847510998265,0.2969675493855899,0.31908435060896384,0.3168971199481615
