target,target_db,seed,n_partners,n_cross,frac_cross,epv_target,n_target,benefit,helped
m4:Trauma SICU (TSICU),1,0,1,1,1.0,16.833333333333332,4896,0.005895105618811625,1
m4:Trauma SICU (TSICU),1,1,1,1,1.0,16.29032258064516,4896,0.019063380584369793,1
m4:Trauma SICU (TSICU),1,0,2,2,1.0,16.833333333333332,4896,-0.0029498439221259942,0
m4:Trauma SICU (TSICU),1,1,2,2,1.0,16.29032258064516,4896,0.019026601215641148,1
m4:Trauma SICU (TSICU),1,0,1,1,1.0,16.833333333333332,4896,-2.275538685453382e-05,0
m4:Trauma SICU (TSICU),1,1,1,1,1.0,16.29032258064516,4896,0.0068337379228775585,1
m4:Trauma SICU (TSICU),1,0,4,3,0.75,16.833333333333332,4896,-0.06099635789325736,0
m4:Trauma SICU (TSICU),1,1,4,3,0.75,16.29032258064516,4896,-0.03337608365085981,0
m4:Trauma SICU (TSICU),1,0,3,2,0.6666666666666666,16.833333333333332,4896,-0.030678813798927784,0
m4:Trauma SICU (TSICU),1,1,3,2,0.6666666666666666,16.29032258064516,4896,-0.06902956184751313,0
m4:Trauma SICU (TSICU),1,0,4,3,0.75,16.833333333333332,4896,-0.05598870636253195,0
m4:Trauma SICU (TSICU),1,1,4,3,0.75,16.29032258064516,4896,-0.04357449228047561,0
m4:Trauma SICU (TSICU),1,0,3,2,0.6666666666666666,16.833333333333332,4896,-0.0534005088294246,0
m4:Trauma SICU (TSICU),1,1,3,2,0.6666666666666666,16.29032258064516,4896,0.014492362588431618,1
m4:Trauma SICU (TSICU),1,0,1,1,1.0,16.833333333333332,4896,0.005387825575963734,1
m4:Trauma SICU (TSICU),1,1,1,1,1.0,16.29032258064516,4896,0.00164443255297958,1
m4:Trauma SICU (TSICU),1,0,3,2,0.6666666666666666,16.833333333333332,4896,0.0020945153295903185,1
m4:Trauma SICU (TSICU),1,1,3,2,0.6666666666666666,16.29032258064516,4896,0.00831998112801724,1
m4:Trauma SICU (TSICU),1,0,4,2,0.5,16.833333333333332,4896,-0.002887973216646411,0
m4:Trauma SICU (TSICU),1,1,4,2,0.5,16.29032258064516,4896,0.015993277278318285,1
m4:Trauma SICU (TSICU),1,0,2,1,0.5,16.833333333333332,4896,0.0018595794566313995,1
m4:Trauma SICU (TSICU),1,1,2,1,0.5,16.29032258064516,4896,0.010590094824163288,1
m4:Trauma SICU (TSICU),1,0,4,2,0.5,16.833333333333332,4896,-0.05136707130764473,0
m4:Trauma SICU (TSICU),1,1,4,2,0.5,16.29032258064516,4896,0.01480838031194992,1
m4:Trauma SICU (TSICU),1,0,3,1,0.3333333333333333,16.833333333333332,4896,-0.04392535082045934,0
m4:Trauma SICU (TSICU),1,1,3,1,0.3333333333333333,16.29032258064516,4896,-0.0905459496651781,0
m4:Trauma SICU (TSICU),1,0,2,0,0.0,16.833333333333332,4896,-0.0010649967047066111,0
m4:Trauma SICU (TSICU),1,1,2,0,0.0,16.29032258064516,4896,0.01484595455762766,1
m4:Trauma SICU (TSICU),1,0,2,0,0.0,16.833333333333332,4896,-0.1415916597452912,0
m4:Trauma SICU (TSICU),1,1,2,0,0.0,16.29032258064516,4896,-0.04982026470346895,0
m4:Trauma SICU (TSICU),1,0,1,0,0.0,16.833333333333332,4896,-0.07619393066262292,0
m4:Trauma SICU (TSICU),1,1,1,0,0.0,16.29032258064516,4896,-0.05377136721015613,0
m4:Trauma SICU (TSICU),1,0,2,0,0.0,16.833333333333332,4896,-0.07627062268008128,0
m4:Trauma SICU (TSICU),1,1,2,0,0.0,16.29032258064516,4896,-0.05747820862575609,0
m4:Trauma SICU (TSICU),1,0,2,0,0.0,16.833333333333332,4896,0.016414025145200295,1
m4:Trauma SICU (TSICU),1,1,2,0,0.0,16.29032258064516,4896,0.008323399204659798,1
