benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,target,w_epv
0.04716208173319958,0.044069369210947784,0.043411332855771534,0.043411332855771534,0.037167422605396794,matrix,1.0,5.962962962962963,-0.1687012623206816,-0.15913492035999416,0.0013204835761075895,0.252281543320995,0.2994436250541946,0.2963509125319428,0.29569287617676654,0.29569287617676654,0.2894489659263918,1,1535,0,CCU-meta,0.5962962962962963
-0.06667838805983534,-0.0777602080876823,-0.059924442011640155,-0.059924442011640155,-0.05741354431313389,matrix,2.0,5.962962962962963,-0.12059819207442143,-0.286119081818288,-0.20222626159566504,0.3649981129701593,0.298319724910324,0.287237904882477,0.30507367095851917,0.30507367095851917,0.30758456865702544,1,1535,0,CCU-meta,0.5962962962962963
0.021646657210224518,0.017446986712940427,0.01854469538371012,0.01854469538371012,0.014496499682375152,matrix,5.0,5.962962962962963,-0.20756543926512866,-0.2276095910607128,-0.09831443234160431,0.39861526407760123,0.42026192128782575,0.41606225079054165,0.41715995946131135,0.41715995946131135,0.4131117637599764,1,1535,0,CCU-meta,0.5962962962962963
0.006362098673958094,-0.002611082597411385,0.0116695988855115,0.0116695988855115,0.009330741712901935,matrix,inf,5.962962962962963,-0.04993684944655302,-0.0015410533727601705,-0.02752822465491317,0.43043020113348057,0.43679229980743867,0.4278191185360692,0.4420998000189921,0.4420998000189921,0.4397609428463825,1,1535,0,CCU-meta,0.5962962962962963
-0.04486472049492063,-0.054662074840081315,-0.03433849312214576,-0.035108282849623196,-0.03710392334112256,matrix,0.5,5.962962962962963,-0.052082803825597324,-0.0780373360158621,-0.11125903506404308,0.18062856133729677,0.13576384084237614,0.12596648649721545,0.146290068215151,0.14552027848767357,0.1435246379961742,3,1535,0,CCU-meta,0.5962962962962963
0.029734715161976205,0.03733432741539433,0.01228068890296008,0.010840702875502706,0.009214273056046385,matrix,1.0,5.962962962962963,-0.013905433020046348,-0.06409819632788727,0.0177752340269981,0.19035265496346188,0.22008737012543808,0.2276869823788562,0.20263334386642196,0.20119335783896458,0.19956692801950826,3,1535,0,CCU-meta,0.5962962962962963
0.12022851530114187,0.12509192995921664,0.12236270023609847,0.12096810001087166,0.11655840454719135,matrix,2.0,5.962962962962963,-0.02627078635171154,-0.1360319836292509,-0.04904627330147554,0.2755190610053654,0.39574757630650725,0.400610990964582,0.39788176124146385,0.39648716101623704,0.39207746555255674,3,1535,0,CCU-meta,0.5962962962962963
0.028307689617584675,0.02257814166866612,0.020854089709951174,0.019888213810425825,0.019509209917158987,matrix,5.0,5.962962962962963,-0.11115293177172303,-0.2699180982810202,-0.28477883512287294,0.4168120018759952,0.4451196914935799,0.4393901435446613,0.4376660915859464,0.43670021568642103,0.4363212117931542,3,1535,0,CCU-meta,0.5962962962962963
0.018707997937327914,0.023157473123285865,0.020518377552444844,0.013778867609664458,0.010565970027836324,matrix,inf,5.962962962962963,-0.06810497584461506,-0.01514142500414939,-0.04512649315171219,0.43043020113348057,0.4491381990708085,0.45358767425676644,0.4509485786859254,0.44420906874314503,0.4409961711613169,3,1535,0,CCU-meta,0.5962962962962963
0.0610621522562971,0.07351719749101193,0.035535744407077186,0.005886914519304232,0.0007992164015465097,matrix,0.5,5.962962962962963,0.0326770214408903,-0.03734197740114681,-0.0421775149630704,0.1255925510010118,0.1866547032573089,0.19910974849202373,0.16112829540808898,0.13147946552031603,0.1263917674025583,3,1535,0,CCU-meta,0.5962962962962963
