dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_ladder_10000,2,2,2482,13814,96.0,0.0,0.125,0.7553925360897806,0.7495364531947781,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7553126578366447,0.7544364138185047,0.7515287111446358,0.7553925360897806,0.755469063049526,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,4,2482,57499,96.0,0.0,0.0,0.6960227423707737,0.6858736852139933,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6939061772486075,0.6915175502335159,0.6899312034166127,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,4,2482,57499,96.0,0.25,0.125,0.7193841260187841,0.7158544144251252,0.7193841260187841,0.7193841260187841,0.718857967017875,0.718857967017875,0.7187812728751752,0.7167513604611322,0.7193841260187841,0.7197451401404745,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,4,2482,57499,96.0,0.0,0.0,0.7553925360897806,0.7453999763454261,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7544243798591854,0.7522212364887079,0.7491065120187101,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,2,2482,30914,96.0,0.375,0.125,0.6960227423707737,0.693929055070156,0.6960227423707737,0.6960227423707737,0.6951205019781703,0.6958290322513712,0.6947206002514686,0.694950700989394,0.6960227423707737,0.6962566513977583,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,2,2482,30914,96.0,0.75,1.0,0.7193841260187841,0.726262867145906,0.7193841260187841,0.726262867145906,0.7255030883373136,0.7217750013266973,0.7232688608731411,0.7255030883373136,0.726262867145906,0.726262867145906,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,2,2482,30914,96.0,0.125,0.0,0.7553925360897806,0.7527402021043097,0.7553925360897806,0.7553925360897806,0.7549109638662732,0.7550699825954554,0.7549341053593739,0.7542307656714301,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,3,2482,56185,96.0,0.0,0.0,0.6960227423707737,0.6781717704063829,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6919075319410578,0.6872334484936653,0.6829325654139053,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,3,2482,56185,96.0,0.25,0.0,0.7193841260187841,0.7129890515986224,0.7193841260187841,0.7193841260187841,0.7193350606585709,0.7193350606585709,0.7176804885540162,0.7150415261777351,0.7193841260187841,0.7193841260187841,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,3,2482,56185,96.0,0.0,0.0,0.7553925360897806,0.7421276144305662,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7550868660680768,0.7515076715757382,0.7472874282224211,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,3,2482,44414,96.0,0.0,0.0,0.6960227423707737,0.6732809328521139,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6912062652239719,0.685795076712207,0.6802712846226859,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,3,2482,44414,96.0,0.125,0.0,0.7193841260187841,0.7090914728546702,0.7193841260187841,0.7193841260187841,0.718701939828829,0.7192875389128088,0.7169791092121465,0.7127697146394798,0.7193841260187841,0.7193841260187841,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,3,2482,44414,96.0,0.0,0.0,0.7553925360897806,0.7389571000674099,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7543406969057481,0.7497290211975145,0.7443240445841106,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,4,2482,38547,96.0,0.0,0.0,0.6960227423707737,0.6826635148877851,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6932558776676041,0.6899231488390828,0.6871022963034396,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,4,2482,38547,96.0,0.25,0.375,0.7193841260187841,0.7163589958420586,0.7193841260187841,0.7193841260187841,0.7202127125034415,0.7202127125034415,0.7201140577667167,0.7183472873656777,0.7193841260187841,0.7204030414168593,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,4,2482,38547,96.0,0.0,0.0,0.7553925360897806,0.7435797558922067,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7546768380124433,0.7512365067489186,0.7473531571620207,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,4,2482,43516,96.0,0.0,0.0,0.6960227423707737,0.684620891843772,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6932154563072143,0.6901039304701643,0.688325332292763,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,4,2482,43516,96.0,0.25,0.375,0.7193841260187841,0.719014329368309,0.7193841260187841,0.7193841260187841,0.7202870901421057,0.7202870901421057,0.7205605957567607,0.7204287791075417,0.7193841260187841,0.7213221927132796,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,4,2482,43516,96.0,0.0,0.0,0.7553925360897806,0.745677291943584,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7544045522657469,0.7528863477432602,0.7485323140096799,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,2,2482,40544,96.0,0.0,0.0,0.6960227423707737,0.6852303742310484,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6936330610610882,0.6909262751532037,0.6880033788278239,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,2,2482,40544,96.0,0.5,0.5,0.7193841260187841,0.7173010861475047,0.7193841260187841,0.7193841260187841,0.7209609294360432,0.7197120353699737,0.7209609294360432,0.719985690154889,0.7193841260187841,0.7209609294360432,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,2,2482,40544,96.0,0.0,0.0,0.7553925360897806,0.7468140749608303,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7547314227879951,0.7532783444979789,0.749819042364045,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,1,2482,8103,96.0,0.0,0.25,0.6960227423707737,0.6906041749398211,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6962315793919878,0.6948868763924978,0.6931835355286136,0.6960227423707737,0.6962315793919878,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,1,2482,8103,96.0,0.0,0.0,0.7193841260187841,0.7151771636416898,0.7193841260187841,0.7193841260187841,0.7193841260187841,0.7184782068762179,0.7187240178129071,0.7164349973742051,0.7193841260187841,0.7193841260187841,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,1,2482,8103,96.0,0.0,0.0,0.7553925360897806,0.7467600881603784,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7548462053652203,0.7529909077475818,0.7503643084285372,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,4,3,15159,36394,519.4,0.375,0.0,0.7162912699482786,0.7119517780046066,0.7162912699482786,0.7162912699482786,0.7151783947621388,0.7155934372842676,0.7147048080691127,0.7135481740642134,0.7162912699482786,0.7162912699482786,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,3,15159,36394,519.4,0.0,0.0,0.6997705618473838,0.6970671954883616,0.6997705618473838,0.6997705618473838,0.6997705618473838,0.6995441149744317,0.6990458273488965,0.6981997377089832,0.6997705618473838,0.6997705618473838,0.6997705618473838,0.0,0.6997705618473838
acs_ladder_10000,4,3,15159,36394,519.4,0.0,0.125,0.7300636378836097,0.7273142682678762,0.7300636378836097,0.7300636378836097,0.7300636378836097,0.7299971190751159,0.7295347389610942,0.7286742417916088,0.7300636378836097,0.7301445425186304,0.7300636378836097,0.0,0.7300636378836097
acs_ladder_10000,4,4,15159,49349,519.4,0.625,0.0,0.7162912699482786,0.7139653947540234,0.7162912699482786,0.7139653947540234,0.7151356594833208,0.7159616607474656,0.715498540348795,0.7147803582047899,0.7162912699482786,0.7162912699482786,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,4,15159,49349,519.4,0.0,0.125,0.6997705618473838,0.6990564015824321,0.6997705618473838,0.6997705618473838,0.6997705618473838,0.6997335658606099,0.6996801210933358,0.699426813235094,0.6997705618473838,0.6997830314278533,0.6997705618473838,0.0,0.6997705618473838
acs_ladder_10000,4,4,15159,49349,519.4,0.0,0.25,0.7300636378836097,0.7288223781377159,0.7300636378836097,0.7300636378836097,0.7300636378836097,0.7302316596397075,0.7298959730105377,0.7295306849402187,0.7300636378836097,0.7302316596397075,0.7300636378836097,0.0,0.7300636378836097
acs_ladder_10000,4,4,15159,53385,519.4,1.0,1.0,0.7162912699482786,0.7183978798427588,0.7162912699482786,0.7183978798427588,0.7183978798427588,0.7169223060225193,0.7174232190954988,0.7179001530133315,0.7183978798427588,0.7183978798427588,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,4,15159,53385,519.4,1.0,1.0,0.6997705618473838,0.7020200528099011,0.6997705618473838,0.7020200528099011,0.7020200528099011,0.7003804931879616,0.7009875815854141,0.7015120728903097,0.7020200528099011,0.7020200528099011,0.6997705618473838,0.0,0.6997705618473838
acs_ladder_10000,4,4,15159,53385,519.4,1.0,1.0,0.7300636378836097,0.7311099275433985,0.7300636378836097,0.7311099275433985,0.7311099275433985,0.7304159564216745,0.7307651435391904,0.7309449861091386,0.7311099275433985,0.7311099275433985,0.7300636378836097,0.0,0.7300636378836097
acs_ladder_10000,4,2,15159,15834,519.4,0.5,0.0,0.7162912699482786,0.7124172976699327,0.7162912699482786,0.7162912699482786,0.7147562768388745,0.7155938030168926,0.7147562768388745,0.71362141055531,0.7162912699482786,0.7162912699482786,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,2,15159,15834,519.4,0.0,0.0,0.6997705618473838,0.6974096821574934,0.6997705618473838,0.6997705618473838,0.6997705618473838,0.6993464583735325,0.6989152414816379,0.6981801811523851,0.6997705618473838,0.6997705618473838,0.6997705618473838,0.0,0.6997705618473838
acs_ladder_10000,4,2,15159,15834,519.4,0.0,0.0,0.7300636378836097,0.7276647418267699,0.7300636378836097,0.7300636378836097,0.7300636378836097,0.7299205904154272,0.7295065887024419,0.7287686355304505,0.7300636378836097,0.7300636378836097,0.7300636378836097,0.0,0.7300636378836097
acs_ladder_10000,4,3,15159,44175,519.4,1.0,1.0,0.7162912699482786,0.7171560575407225,0.7162912699482786,0.7171560575407225,0.7171560575407225,0.716654486107411,0.7168506953697116,0.7170471043609027,0.7171560575407225,0.7171560575407225,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,3,15159,44175,519.4,1.0,1.0,0.6997705618473838,0.7020496551333614,0.6997705618473838,0.7020496551333614,0.7020496551333614,0.7005498969548186,0.7011553780721521,0.701734727170852,0.7020496551333614,0.7020496551333614,0.6997705618473838,0.0,0.6997705618473838
acs_ladder_10000,4,3,15159,44175,519.4,1.0,0.75,0.7300636378836097,0.7309311346370772,0.7300636378836097,0.7309311346370772,0.7309311346370772,0.7305539725287644,0.7307748088777525,0.7309512423972945,0.7309311346370772,0.7309512423972945,0.7300636378836097,0.0,0.7300636378836097
acs_ladder_10000,4,4,15159,69197,519.4,1.0,0.0,0.7162912699482786,0.7158139836122264,0.7162912699482786,0.7158139836122264,0.7158139836122264,0.7161959885316406,0.7160857776347651,0.7160090598532406,0.7162912699482786,0.7162912699482786,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,4,15159,69197,519.4,1.0,1.0,0.6997705618473838,0.700142111906999,0.6997705618473838,0.700142111906999,0.700142111906999,0.6999291719626004,0.6999556404023625,0.7000494301117905,0.700142111906999,0.700142111906999,0.6997705618473838,0.0,0.6997705618473838
acs_ladder_10000,4,4,15159,69197,519.4,0.375,0.0,0.7300636378836097,0.7293288284689667,0.7300636378836097,0.7300636378836097,0.7298594919861688,0.729956934352501,0.7297427243937071,0.7295966578165136,0.7300636378836097,0.7300636378836097,0.7300636378836097,0.0,0.7300636378836097
acs_ladder_10000,4,4,15159,48762,519.4,1.0,1.0,0.7162912699482786,0.7174834958541139,0.7162912699482786,0.7174834958541139,0.7174834958541139,0.7167530192139696,0.7171525055890041,0.7173783047438936,0.7174834958541139,0.7174834958541139,0.7162912699482786,0.0,0.7162912699482786
acs_ladder_10000,4,4,15159,48762,519.4,1.0,1.0,0.6997705618473838,0.702308650859967,0.6997705618473838,0.702308650859967,0.702308650859967,0.7004740595922728,0.7011968534165094,0.70188483838776,0.702308650859967,0.702308650859967,0.6997705618473838,0.0,0.6997705618473838
