chose_chosen,dataset,epv_target,gain_vs_best_solo,gain_vs_default,gain_vs_selected,gain_vs_tuned,local_best_solo,local_default,local_selected,local_tuned,merge,n_partners,n_target,seed,target
selected,mimic-11site,5.2,-0.014769626968125893,0.0038780855495542665,-0.014769626968125893,-0.01479075790849671,0.30731870881656853,0.28867099629888837,0.30731870881656853,0.30733983975693935,0.29254908184844264,3,1527,1,TSICU-meta
tuned,mimic-11site,5.2,0.0735934402428316,0.07864023066397774,0.07864023066397774,0.0735934402428316,0.2909703114968499,0.28592352107570373,0.28592352107570373,0.2909703114968499,0.3645637517396815,3,1527,0,TSICU-meta
selected,mimic-11site,5.2,0.002051674772125478,0.020699387289805637,0.002051674772125478,0.002030543831754661,0.30731870881656853,0.28867099629888837,0.30731870881656853,0.30733983975693935,0.309370383588694,3,1527,1,TSICU-meta
tuned,mimic4-9site,7.222222222222222,-0.03746992350823353,-0.019722702815982762,-0.03082835517448823,-0.03746992350823353,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.29763129630331964,4,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.013270447016184406,-0.01184815398085165,-0.009421027692778305,-0.013270447016184406,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.3250458548892334,4,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,0.005206595380327472,0.022953816072578237,0.011848163714072768,0.005206595380327472,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.34030781519188064,3,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,0.01757126753560745,0.018993560570940204,0.02142068685901355,0.01757126753560745,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.35588756944102523,3,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.04308299448321956,-0.025335773790968796,-0.036441426149474265,-0.04308299448321956,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.2920182253283336,4,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.00824608405600441,-0.0068237910206716546,-0.00439666473259831,-0.00824608405600441,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.33007021784941337,4,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.006212203642621261,0.011535017049629503,0.0004293646911240345,-0.006212203642621261,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.3288890161689319,1,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.010040036864784996,-0.00861774382945224,-0.0061906175413788955,-0.010040036864784996,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.3282762650406328,1,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.010308553542440924,0.007438667149809841,-0.003666985208695628,-0.010308553542440924,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.32479266626911224,2,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.027752469493625975,-0.02633017645829322,-0.023903050170219875,-0.027752469493625975,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.3105638324117918,2,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,0.01308778615394729,0.030835006846198054,0.019729354487692585,0.01308778615394729,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.34818900596550045,3,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.0011255213281300969,0.0002967717072026588,0.0027238979952760034,-0.0011255213281300969,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.3371907805772877,3,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,0.010301765849668909,0.028048986541919674,0.016943334183414205,0.010301765849668909,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.3454029856612221,3,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,-0.007440431723570284,-0.006018138688237529,-0.003591012400164184,-0.007440431723570284,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.3308758701818475,3,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,0.004113830995877088,0.021861051688127853,0.010755399329622384,0.004113830995877088,0.33510121981155316,0.3173539991193024,0.32845965147780787,0.33510121981155316,0.33921505080743025,1,8420,0,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,7.222222222222222,0.018296203631036734,0.01971849666636949,0.022145622954442834,0.018296203631036734,0.3383163019054178,0.336894008870085,0.3344668825820117,0.3383163019054178,0.3566125055364545,1,8420,1,Cardiac Vascular Intensive Care Unit (CVICU)
tuned,mimic4-9site,19.970588235294116,-0.010292611119000594,-0.011668829892867494,-0.013155720246659341,-0.010292611119000594,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.4175750803460268,1,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,0.011224955305841167,0.011875276823169634,0.011224955305841167,0.004603949898139614,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.43799012291042916,1,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.11206095392739834,-0.11343717270126524,-0.11492406305505709,-0.11206095392739834,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.31580673753762906,3,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.05723448664406744,-0.05658416512673897,-0.05723448664406744,-0.06385549205176899,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.36953068096052055,3,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.08453589381168708,-0.08591211258555398,-0.08739900293934583,-0.08453589381168708,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.3433317976533403,4,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.05960571899822825,-0.058955397480899785,-0.05960571899822825,-0.0662267244059298,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.36715944860635974,4,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.05886174578743225,-0.06023796456129915,-0.061724854915091,-0.05886174578743225,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.36900594567759515,4,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.04908358755054515,-0.04843326603321668,-0.04908358755054515,-0.0557045929582467,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.37768158005404284,4,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.04218059017002246,-0.04355680894388936,-0.045043699297681206,-0.04218059017002246,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.38568710129500494,2,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.04872559195020776,-0.04807527043287929,-0.04872559195020776,-0.05534659735790931,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.37803957565438023,2,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.0032542046050941242,-0.004630423378961024,-0.0061173137327528715,-0.0032542046050941242,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.4246134868599333,1,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.009795766789261529,-0.009145445271933061,-0.009795766789261529,-0.01641677219696308,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.41696940081532646,1,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.0194786000011703,-0.0208548187750372,-0.022341709128829046,-0.0194786000011703,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.4083890914638571,2,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.024025133134918164,-0.023374811617589697,-0.024025133134918164,-0.030646138542619716,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.4027400344696698,2,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,19.970588235294116,-0.007555703192923868,-0.008931921966790768,-0.010418812320582616,-0.007555703192923868,0.4278676914650274,0.4292439102388943,0.43073080059268615,0.4278676914650274,0.42031198827210353,1,5371,0,Coronary Care Unit (CCU)
selected,mimic4-9site,19.970588235294116,-0.011746701045175723,-0.011096379527847255,-0.011746701045175723,-0.018367706452877275,0.426765167604588,0.4261148460872595,0.426765167604588,0.43338617301228954,0.41501846655941227,1,5371,1,Coronary Care Unit (CCU)
tuned,mimic4-9site,46.14705882352941,-0.030526595611363727,-0.024075205498870378,-0.02997225321610064,-0.030526595611363727,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.4099153763571264,3,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.013433664539600876,-0.01259421823052237,-0.013436813144914295,-0.013433664539600876,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.4453043989137444,3,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.05920070098979091,-0.05274931087729756,-0.058646358594527825,-0.05920070098979091,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.3812412709786992,4,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.04555111893498487,-0.04471167262590636,-0.04555426754029829,-0.04555111893498487,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.4131869445183604,4,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.012068901994310155,-0.005617511881816806,-0.01151455959904707,-0.012068901994310155,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.42837306997417995,3,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,0.004977405949878,0.005816852258956506,0.004974257344564581,0.004977405949878,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.4637154694032233,3,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.06505927139763945,-0.0586078812851461,-0.06450492900237637,-0.06505927139763945,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.37538270057085066,3,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.04201675911617059,-0.04117731280709208,-0.04201990772148401,-0.04201675911617059,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.4167213043371747,3,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.05584834948999673,-0.04939695937750338,-0.055294007094733644,-0.05584834948999673,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.3845936224784934,3,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.08019121225405262,-0.07935176594497412,-0.08019436085936604,-0.08019121225405262,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.37854685119929266,3,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.07426806990405077,-0.06781667979155742,-0.07371372750878769,-0.07426806990405077,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.36617390206443934,2,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.04405464898366923,-0.043215202674590725,-0.04405779758898265,-0.04405464898366923,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.41468341446967605,2,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.07038194940287618,-0.06393055929038283,-0.06982760700761309,-0.07038194940287618,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.37006002256561393,4,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.03778572114249701,-0.0369462748334185,-0.03778886974781043,-0.03778572114249701,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.42095234231084827,4,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,-0.01688733068155107,-0.010435940569057722,-0.016332988286287986,-0.01688733068155107,0.4404419719684901,0.43399058185599676,0.439887629573227,0.4404419719684901,0.42355464128693904,2,9732,0,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,46.14705882352941,0.0024499293442876158,0.0032893756533661223,0.002446780738974197,0.0024499293442876158,0.4587380634533453,0.4578986171442668,0.4587412120586587,0.4587380634533453,0.4611879927976329,2,9732,1,Medical Intensive Care Unit (MICU)
tuned,mimic4-9site,32.294117647058826,-0.01396541081635172,-0.009274691363384269,-0.01396541081635172,-0.01396541081635172,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.35236154135522146,4,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.0526707462321655,-0.051832917095319564,-0.0526707462321655,-0.0526707462321655,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.3093151087819554,4,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.01573657089139674,-0.011045851438429288,-0.01573657089139674,-0.01573657089139674,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.35059038128017644,2,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-4.264356078403919e-05,0.0007951855760618964,-4.264356078403919e-05,-4.264356078403919e-05,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.36194321145333685,2,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.08252413342126558,-0.07783341396829813,-0.08252413342126558,-0.08252413342126558,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.2838028187503076,4,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.05864278057062794,-0.057804951433782004,-0.05864278057062794,-0.05864278057062794,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.30334307444349295,4,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.08413223785423402,-0.07944151840126656,-0.08413223785423402,-0.08413223785423402,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.28219471431733917,3,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.05260353224750508,-0.051765703110659145,-0.05260353224750508,-0.05260353224750508,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.3093823227666158,3,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.0854617557039038,-0.08077103625093635,-0.0854617557039038,-0.0854617557039038,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.2808651964676694,4,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.051598614819117594,-0.05076078568227166,-0.051598614819117594,-0.051598614819117594,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.3103872401950033,4,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.0737103459224781,-0.06901962646951065,-0.0737103459224781,-0.0737103459224781,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.2926166062490951,1,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.05533658244305811,-0.05449875330621218,-0.05533658244305811,-0.05533658244305811,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.3066492725710628,1,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.057445902303969565,-0.052755182851002114,-0.057445902303969565,-0.057445902303969565,0.3663269521715732,0.36163623271860573,0.3663269521715732,0.3663269521715732,0.3088810498676036,3,7353,0,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,32.294117647058826,-0.04330871177498774,-0.042470882638141805,-0.04330871177498774,-0.04330871177498774,0.3619858550141209,0.36114802587727496,0.3619858550141209,0.3619858550141209,0.31867714323913315,3,7353,1,Medical/Surgical Intensive Care Unit (MICU/SICU)
tuned,mimic4-9site,2.103448275862069,0.001516529862457941,-0.0385344216244809,-0.0015972112572857078,0.001516529862457941,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.08086651758476959,4,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,0.0014744811730373203,-0.02834595986180838,0.0014744811730373203,-0.023338299662727144,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.09893781344353586,4,3138,1,Neuro Intermediate
tuned,mimic4-9site,2.103448275862069,0.015514608767122504,-0.024536342719816334,0.012400867647378855,0.015514608767122504,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.09486459648943416,3,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,-0.0034926997082993516,-0.03331314074314505,-0.0034926997082993516,-0.028305480544063816,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.09397063256219919,3,3138,1,Neuro Intermediate
tuned,mimic4-9site,2.103448275862069,0.014607240390709958,-0.02544371109622888,0.01149349927096631,0.014607240390709958,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.09395722811302161,4,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,0.005395485396997496,-0.024424955637848203,0.005395485396997496,-0.01941729543876697,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.10285881766749604,4,3138,1,Neuro Intermediate
tuned,mimic4-9site,2.103448275862069,0.032107085532526725,-0.007943865954412113,0.028993344412783076,0.032107085532526725,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.11145707325483838,2,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,0.033084698237783886,0.0032642572029381867,0.033084698237783886,0.008271917402019421,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.13054803050828243,2,3138,1,Neuro Intermediate
tuned,mimic4-9site,2.103448275862069,0.014848694665960546,-0.02520225682097829,0.011734953546216897,0.014848694665960546,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.0941986823882722,2,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,0.006666758988923646,-0.023153682045922053,0.006666758988923646,-0.018146021846840818,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.10413009125942219,2,3138,1,Neuro Intermediate
tuned,mimic4-9site,2.103448275862069,0.03424061091588958,-0.005810340571049261,0.03112686979614593,0.03424061091588958,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.11359059863820123,2,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,0.0209491551550689,-0.0088712858797768,0.0209491551550689,-0.003863625680695565,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.11841248742556744,2,3138,1,Neuro Intermediate
tuned,mimic4-9site,2.103448275862069,0.017857924799957015,-0.022193026686981823,0.014744183680213366,0.017857924799957015,0.07934998772231165,0.11940093920925049,0.0824637288420553,0.07934998772231165,0.09720791252226867,1,3138,0,Neuro Intermediate
selected,mimic4-9site,2.103448275862069,0.008241119706382818,-0.02157932132846288,0.008241119706382818,-0.016571661129381646,0.09746333227049854,0.12728377330534424,0.09746333227049854,0.122276113106263,0.10570445197688136,1,3138,1,Neuro Intermediate
selected,mimic4-9site,0.5172413793103449,0.14212003028743075,0.052006313943221416,0.14212003028743075,0.1395608451957352,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.3039304925215353,4,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.04268466988456722,0.022550954521811245,0.04268466988456722,0.041138245262931,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.13288749763490446,4,698,1,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.03982870270461358,-0.050285013639595755,0.03982870270461358,0.037269517612918024,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.20163916493871814,3,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.0022676219209537135,-0.01786609344180226,0.0022676219209537135,0.0007211972993174942,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.09247044967129095,3,698,1,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.06474920949518001,-0.025364506849029328,0.06474920949518001,0.06219002440348445,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.22655967172928457,3,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.01830677048704639,-0.0018269448757095852,0.01830677048704639,0.01676034586541017,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.10850959823738363,3,698,1,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.10346140821294608,0.013347691868736744,0.10346140821294608,0.10090222312125052,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.26527187044705064,3,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.011679340687677925,-0.00845437467507805,0.011679340687677925,0.010132916066041706,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.10188216843801516,3,698,1,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.10635219432740145,0.016238477983192112,0.10635219432740145,0.10379300923570589,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.268162656561506,4,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.008691375542524499,-0.011442339820231476,0.008691375542524499,0.007144950920888279,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.09889420329286173,4,698,1,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.05511086458237299,-0.035002851761836346,0.05511086458237299,0.05255167949067743,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.21692132681647755,1,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.08773890666906882,0.06760519130631285,0.08773890666906882,0.0861924820474326,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.17794173441940606,1,698,1,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.21072582500806503,0.12061210866385569,0.21072582500806503,0.20816663991636947,0.16181046223410456,0.2519241785783139,0.16181046223410456,0.16436964732580012,0.3725362872421696,1,698,0,Neuro Stepdown
selected,mimic4-9site,0.5172413793103449,0.06674055955019291,0.046606844187436935,0.06674055955019291,0.06519413492855669,0.09020282775033724,0.11033654311309321,0.09020282775033724,0.09174925237197346,0.15694338730053015,1,698,1,Neuro Stepdown
selected,mimic4-9site,7.027027027027027,-0.0786879707244097,-0.04489177554150281,-0.0786879707244097,-0.03898290045123887,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.5166069925471017,1,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,-0.0899522132307754,-0.09788690669860434,-0.0899522132307754,-0.0899522132307754,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.39945015370637654,1,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
selected,mimic4-9site,7.027027027027027,-0.06374226200603872,-0.029946066823131834,-0.06374226200603872,-0.02403719173286789,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.5315527012654727,4,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,-0.019136694081910988,-0.027071387549739923,-0.019136694081910988,-0.019136694081910988,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.47026567285524096,4,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
selected,mimic4-9site,7.027027027027027,-0.03852546186881323,-0.0047292666859063415,-0.03852546186881323,0.0011796084043576016,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.5567695014026982,4,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,0.012856902515187618,0.004922209047358683,0.012856902515187618,0.012856902515187618,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.5022592694523396,4,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
selected,mimic4-9site,7.027027027027027,-0.11272736625083923,-0.07893117106793235,-0.11272736625083923,-0.0730222959776684,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.4825675970206722,2,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,-0.04853781293881776,-0.056472506406646694,-0.04853781293881776,-0.04853781293881776,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.4408645539983342,2,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
selected,mimic4-9site,7.027027027027027,-0.08472932681623269,-0.0509331316333258,-0.08472932681623269,-0.04502425654306186,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.5105656364552787,3,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,-0.04510607247500498,-0.05304076594283391,-0.04510607247500498,-0.04510607247500498,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.44429629446214697,3,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
selected,mimic4-9site,7.027027027027027,-0.10696439059104346,-0.07316819540813657,-0.10696439059104346,-0.06725932031787263,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.488330572680468,1,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,-0.06826528551955663,-0.07619997898738556,-0.06826528551955663,-0.06826528551955663,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.4211370814175953,1,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
selected,mimic4-9site,7.027027027027027,-0.04420761328058087,-0.010411418097673986,-0.04420761328058087,-0.0045025430074100425,0.5952949632715114,0.5614987680886045,0.5952949632715114,0.5555898929983406,0.5510873499909306,2,946,0,Neuro Surgical Intensive Care Unit (Neuro SICU)
tuned,mimic4-9site,7.222222222222222,0.009335016869913504,0.001400323402084569,0.009335016869913504,0.009335016869913504,0.48940236693715194,0.4973370604049809,0.48940236693715194,0.48940236693715194,0.49873738380706545,2,946,1,Neuro Surgical Intensive Care Unit (Neuro SICU)
default,mimic4-9site,23.3,0.009188434188962036,0.009188434188962036,0.009188434188962036,0.009188434188962036,0.29770354593208415,0.29770354593208415,0.29770354593208415,0.29770354593208415,0.3068919801210462,1,6334,0,Surgical Intensive Care Unit (SICU)
