dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
lendingclub,AL,3,338,4416,2.388888888888889,0.75,1.0,0.3240651792686513,0.3745967109436653,0.3745967109436653,0.3745967109436653,0.3618184159471581,0.33353216245571216,0.3483038792694766,0.3618184159471581,0.3745967109436653,0.3745967109436653,0.3745967109436653,12.0,0.3745967109436653
lendingclub,AL,2,338,3159,2.388888888888889,1.0,1.0,0.26140253663196794,0.3295944440892923,0.3295944440892923,0.3295944440892923,0.3295944440892923,0.2824527951180534,0.3049099873331421,0.31353589142341765,0.3295944440892923,0.3295944440892923,0.3295944440892923,12.0,0.3295944440892923
lendingclub,AL,2,338,3159,2.388888888888889,0.875,1.0,0.2993390629837358,0.3304631456360153,0.3304631456360153,0.3304631456360153,0.3216957312331559,0.3072763236264567,0.31766686769939995,0.31895052708636834,0.3304631456360153,0.3304631456360153,0.3304631456360153,12.0,0.3304631456360153
lendingclub,AL,2,338,3159,2.388888888888889,0.625,1.0,0.3240651792686513,0.34092741561786655,0.34092741561786655,0.34092741561786655,0.3361530355698804,0.3294686468565235,0.33176446519204833,0.3384537869545461,0.34092741561786655,0.34092741561786655,0.34092741561786655,12.0,0.34092741561786655
lendingclub,AL,4,338,2628,2.388888888888889,0.125,0.875,0.26140253663196794,0.3251039344282169,0.3251039344282169,0.26140253663196794,0.2802810608060661,0.28700656333667923,0.3011380051848548,0.3197250501962051,0.3251039344282169,0.3264182020298447,0.3251039344282169,12.0,0.3251039344282169
lendingclub,AL,4,338,2628,2.388888888888889,1.0,0.625,0.2993390629837358,0.3289230569019849,0.3289230569019849,0.3289230569019849,0.3289230569019849,0.31402638616966194,0.3264152325136661,0.34600860741490846,0.3289230569019849,0.35889918770205204,0.3289230569019849,12.0,0.3289230569019849
lendingclub,AL,4,338,2628,2.388888888888889,0.5,0.75,0.3240651792686513,0.34477341077708273,0.34477341077708273,0.3240651792686513,0.3383933341124884,0.32857147248263396,0.3383933341124884,0.350181513597812,0.34477341077708273,0.350181513597812,0.34477341077708273,12.0,0.34477341077708273
lendingclub,AL,2,338,848,2.388888888888889,0.125,1.0,0.26140253663196794,0.38681431736540234,0.38681431736540234,0.26140253663196794,0.27569638921764844,0.29423813152587996,0.32582225297819517,0.3407436178276242,0.38681431736540234,0.38681431736540234,0.38681431736540234,12.0,0.38681431736540234
lendingclub,AL,2,338,848,2.388888888888889,1.0,1.0,0.2993390629837358,0.3440765058207518,0.3440765058207518,0.3440765058207518,0.3440765058207518,0.30732675694467404,0.3399437750972071,0.3260294118497906,0.3440765058207518,0.3440765058207518,0.3440765058207518,12.0,0.3440765058207518
lendingclub,AL,2,338,848,2.388888888888889,0.875,1.0,0.3240651792686513,0.3601931517194154,0.3601931517194154,0.3601931517194154,0.35947670949611576,0.3274722156480304,0.337118827566362,0.35181294879281605,0.3601931517194154,0.3601931517194154,0.3601931517194154,12.0,0.3601931517194154
lendingclub,AL,3,338,2545,2.388888888888889,1.0,1.0,0.26140253663196794,0.34528715687603717,0.34528715687603717,0.34528715687603717,0.34528715687603717,0.2842333815896905,0.31479628830603945,0.32066186462329255,0.34528715687603717,0.34528715687603717,0.34528715687603717,12.0,0.34528715687603717
lendingclub,AL,3,338,2545,2.388888888888889,1.0,0.75,0.2993390629837358,0.3572917327690075,0.3572917327690075,0.3572917327690075,0.3572917327690075,0.3036689122156173,0.31713526078447724,0.36217852627629,0.3572917327690075,0.36217852627629,0.3572917327690075,12.0,0.3572917327690075
lendingclub,AL,3,338,2545,2.388888888888889,0.875,1.0,0.3240651792686513,0.34723134504750824,0.34723134504750824,0.34723134504750824,0.343706636101317,0.329843464092932,0.341232557260421,0.3401140815614673,0.34723134504750824,0.34723134504750824,0.34723134504750824,12.0,0.34723134504750824
lendingclub,AL,3,338,1995,2.388888888888889,0.125,1.0,0.26140253663196794,0.3833408682783081,0.3833408682783081,0.26140253663196794,0.28289312011045536,0.2957646575409195,0.3236041096286469,0.3340338243862489,0.3833408682783081,0.3833408682783081,0.3833408682783081,12.0,0.3833408682783081
lendingclub,AL,3,338,1995,2.388888888888889,1.0,1.0,0.2993390629837358,0.41876109011364426,0.41876109011364426,0.41876109011364426,0.41876109011364426,0.30616702374062493,0.3485195874078294,0.38653853563111656,0.41876109011364426,0.41876109011364426,0.41876109011364426,12.0,0.41876109011364426
lendingclub,AL,3,338,1995,2.388888888888889,1.0,1.0,0.3240651792686513,0.3827067494945121,0.3827067494945121,0.3827067494945121,0.3827067494945121,0.33291264915327357,0.34742368714905364,0.3613051847149602,0.3827067494945121,0.3827067494945121,0.3827067494945121,12.0,0.3827067494945121
lendingclub,AL,4,338,7307,2.388888888888889,0.125,1.0,0.26140253663196794,0.3351423818020783,0.3351423818020783,0.26140253663196794,0.27629321313061145,0.28448888028736924,0.31186452699660083,0.3293923128396078,0.3351423818020783,0.3351423818020783,0.3351423818020783,12.0,0.3351423818020783
lendingclub,AL,4,338,7307,2.388888888888889,1.0,0.75,0.2993390629837358,0.3196274064946554,0.3196274064946554,0.3196274064946554,0.3196274064946554,0.3122431759578695,0.31122565960776255,0.33198746342052843,0.3196274064946554,0.33198746342052843,0.3196274064946554,12.0,0.3196274064946554
lendingclub,AL,4,338,7307,2.388888888888889,0.5,0.75,0.3240651792686513,0.3339522746870419,0.3339522746870419,0.3339522746870419,0.33542604060551773,0.33206430169609824,0.33542604060551773,0.3439559150914765,0.3339522746870419,0.3439559150914765,0.3339522746870419,12.0,0.3339522746870419
