dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
freddiemac_zip2,02,4,33390,68377,54.3125,1.0,0.875,0.08325310255694608,0.08708006608133533,0.08325310255694608,0.08708006608133533,0.08708006608133533,0.08388742945609047,0.08471505841734767,0.08700407051569332,0.08708006608133533,0.0871315529214455
freddiemac_zip2,02,4,33390,68377,54.3125,0.625,0.5,0.08897224962097997,0.0896873426436888,0.08897224962097997,0.0896873426436888,0.08971863836787079,0.0890822383708522,0.09072590012026126,0.08995384236419329,0.0896873426436888,0.09072590012026126
freddiemac_zip2,02,1,33390,8251,54.3125,0.125,0.375,0.08947164278052788,0.08962392861588081,0.08947164278052788,0.08947164278052788,0.08950073123113954,0.08966036145604594,0.08943912256868466,0.08921609482846245,0.08962392861588081,0.08987139838083871
freddiemac_zip2,02,1,33390,8251,54.3125,0.625,1.0,0.08325310255694608,0.08381090255033063,0.08325310255694608,0.08325310255694608,0.08376011284022795,0.08341201898588645,0.08362936298930934,0.08374343629267547,0.08381090255033063,0.08381090255033063
freddiemac_zip2,02,1,33390,8251,54.3125,0.0,0.625,0.08897224962097997,0.08860106008608028,0.08897224962097997,0.08897224962097997,0.08897224962097997,0.08908669460091552,0.08909148160542997,0.0890916275170815,0.08897224962097997,0.08911857767446629
freddiemac_zip2,02,1,33390,35440,54.3125,0.0,0.625,0.08947164278052788,0.08947441470723003,0.08947164278052788,0.08947164278052788,0.08947164278052788,0.08954560079813852,0.0897436159834298,0.08955362490229711,0.08947441470723003,0.08978522386705184
freddiemac_zip2,02,1,33390,35440,54.3125,1.0,1.0,0.08325310255694608,0.08507839822170812,0.08325310255694608,0.08507839822170812,0.08507839822170812,0.08359579591142112,0.08388883741589286,0.08409102518517364,0.08507839822170812,0.08507839822170812
freddiemac_zip2,02,1,33390,35440,54.3125,1.0,1.0,0.08897224962097997,0.08965742097110156,0.08897224962097997,0.08965742097110156,0.08965742097110156,0.08921906135701459,0.08843703464529978,0.08915589565059467,0.08965742097110156,0.08965742097110156
freddiemac_zip2,02,3,33390,169281,54.3125,0.125,0.5,0.08947164278052788,0.08837007368226635,0.08947164278052788,0.08837007368226635,0.0890657609125123,0.08936321348371089,0.09002757898591124,0.08899068757295685,0.08947164278052788,0.09002757898591124
freddiemac_zip2,02,3,33390,169281,54.3125,0.5,0.875,0.08325310255694608,0.08414554051265385,0.08325310255694608,0.08325310255694608,0.08477820804210559,0.08327794276007672,0.08477820804210559,0.08481978601410797,0.08414554051265385,0.08490425268116461
