dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
eicu,0.5769230769230769,-0.029465574108431203,0.37115452241502656,0.07901554561218432,-0.004623130181669377,-0.11542653095158129,0.2954038234113422,-0.008709343956306292,-0.03223352790593015,1,212,1,92
eicu,0.7142857142857143,0.037853582667447955,0.07105099599012796,,0.019733915443358563,0.010590307997846299,0.14831651581590946,0.006360711396814711,0.04199781166947067,2,212,0,92
eicu,0.5769230769230769,-0.21824413120540262,0.37115452241502656,,-0.026806702375196778,-0.0645632310280195,0.2954038234113422,0.018981408215268725,-0.07856453130352165,2,212,1,92
eicu,0.7142857142857143,0.01697056632125618,0.07105099599012796,,-0.019392661892055546,-0.020045399831424254,0.14831651581590946,-0.009026754087123362,0.06588163253884441,1,212,0,92
eicu,0.5769230769230769,-0.17274340971819957,0.37115452241502656,,0.06609431896915313,-0.06552680435521865,0.2954038234113422,0.1314832213328454,-0.06151895045212322,1,212,1,92
eicu,5.153846153846154,0.02705599994976912,0.1828688795209924,0.03056885290071268,0.05963013230877326,0.04059064895159653,0.1822885949843396,0.06853905425089643,0.026019035532637347,2,865,0,110
eicu,5.153846153846154,-0.02979961858682706,0.31618262202798303,-0.027890375022010472,0.014141070589511029,0.05908079050863918,0.34925065581820025,-0.062335893909243045,-0.11293502285767304,2,865,1,110
eicu,5.153846153846154,0.031678135426002924,0.1828688795209924,0.029891144821671267,0.004438015378486232,0.03414800052501388,0.1822885949843396,0.010573419583482069,0.012094478228815708,1,865,0,110
eicu,5.153846153846154,-0.05012038724487555,0.31618262202798303,-0.05344906986400988,-0.09303451156113429,0.057098822229620316,0.34925065581820025,-0.06793203060829589,-0.08612100165136949,1,865,1,110
eicu,5.153846153846154,0.012816928982938014,0.1828688795209924,0.07258124090430035,0.02842938638551143,0.029882662376409075,0.1822885949843396,0.0947747306267632,0.08722857958790634,4,865,0,110
eicu,5.153846153846154,0.08595561897630477,0.31618262202798303,0.03101858090250431,0.031961267994594034,0.02972944946884759,0.34925065581820025,0.09089716094468892,0.05813594466225791,4,865,1,110
eicu,5.153846153846154,-0.008208777897623615,0.1828688795209924,-0.01554110809571832,0.018097695234705613,0.04549452549033667,0.1822885949843396,0.020018878638658866,0.05571587651559373,1,865,0,110
eicu,5.153846153846154,-0.10711039137439998,0.31618262202798303,-0.06683878957772144,-0.11872637216561577,0.07225726587938552,0.34925065581820025,-0.07604155842775107,-0.15287874639296253,1,865,1,110
eicu,5.153846153846154,0.022865484191361196,0.1828688795209924,0.04338629964753313,-0.024289539508076247,0.03126229759674182,0.1822885949843396,0.015585202073353177,0.053421660982175406,2,865,0,110
eicu,5.153846153846154,0.011085642217389002,0.31618262202798303,-0.12273282040861269,-0.07881038389961764,0.09637359663177325,0.34925065581820025,-0.05572126967543023,0.0075976827028355065,2,865,1,110
eicu,5.153846153846154,0.022482729034771998,0.1828688795209924,0.052268111782036775,-0.006413609427403405,0.06870588636919497,0.1822885949843396,0.025359074491018346,0.040677601601854185,3,865,0,110
eicu,5.153846153846154,0.0259128809963296,0.31618262202798303,0.0359031506187773,-0.0035093102018060596,0.11165175344113742,0.34925065581820025,0.10193451696414729,0.013502856771289706,3,865,1,110
eicu,5.153846153846154,-0.009549026494886426,0.1828688795209924,0.014945127663144875,-0.020490625946237767,0.03406513963202715,0.1822885949843396,0.005881930665824653,0.032563409363457,1,865,0,110
eicu,5.153846153846154,-0.026081863633815594,0.31618262202798303,-0.023270791633378807,-0.004085023352527861,0.045550601344197195,0.34925065581820025,0.029124216629475896,-0.0585363048450524,1,865,1,110
eicu,5.153846153846154,-0.00438956686626546,0.1828688795209924,0.0047688930255259665,0.02541493662157296,0.04962127145435313,0.1822885949843396,0.01100389501027485,0.04236524561848845,2,865,0,110
eicu,5.153846153846154,0.04828418241524052,0.31618262202798303,-0.040522096367838656,0.016728769371875674,0.020566525920418355,0.34925065581820025,0.03382750853745592,-0.049155700693684024,2,865,1,110
eicu,5.153846153846154,-0.0030525940612499414,0.1828688795209924,0.10078730295023791,-0.021773214318589112,0.053618836777119566,0.1822885949843396,0.05376249432800942,0.06702904111486518,4,865,0,110
