dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_propertystate,AR,3,12821,263269,22.9375,0.25,0.08904303201769902,0.08350843617913778,0.08904303201769902,0.08904303201769902,0.08873481676444968,0.08904303201769902
freddiemac_propertystate,AR,3,12821,263269,22.9375,0.75,0.08993054659985489,0.0875038036425453,0.08993054659985489,0.08993054659985489,0.08868182114502059,0.08993054659985489
freddiemac_propertystate,AR,2,12821,145268,22.9375,0.5,0.07042413682893978,0.06773688042729331,0.07042413682893978,0.07042413682893978,0.06937024055292984,0.07042413682893978
freddiemac_propertystate,AR,2,12821,145268,22.9375,0.375,0.08904303201769902,0.08227342136465846,0.08904303201769902,0.08904303201769902,0.0890273516674201,0.08904303201769902
freddiemac_propertystate,AR,2,12821,145268,22.9375,0.25,0.08993054659985489,0.08789273320136505,0.08993054659985489,0.08993054659985489,0.08994052640030638,0.08993054659985489
freddiemac_propertystate,AR,1,12821,4847,22.9375,0.75,0.07042413682893978,0.07104466029823055,0.07042413682893978,0.07104466029823055,0.07082851153665327,0.07104466029823055
freddiemac_propertystate,AR,1,12821,4847,22.9375,0.375,0.08904303201769902,0.08743142637113774,0.08904303201769902,0.08904303201769902,0.08832396509503106,0.08904303201769902
freddiemac_propertystate,AR,1,12821,4847,22.9375,0.875,0.08993054659985489,0.08939955092296106,0.08993054659985489,0.08993054659985489,0.08967623354564795,0.08993054659985489
freddiemac_propertystate,AZ,3,65303,97286,82.0625,1.0,0.0645379444885101,0.0622711548331367,0.0645379444885101,0.0622711548331367,0.0622711548331367,0.0645379444885101
freddiemac_propertystate,AZ,3,65303,97286,82.0,0.125,0.06190436013420949,0.059788659524898466,0.06190436013420949,0.06190436013420949,0.06172921927902716,0.06190436013420949
freddiemac_propertystate,AZ,3,65303,97286,82.0625,0.0,0.07191151645564238,0.06936889938140757,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,3,65303,144091,82.0625,0.75,0.0645379444885101,0.06196313141957246,0.0645379444885101,0.06196313141957246,0.0627194996344635,0.0645379444885101
freddiemac_propertystate,AZ,3,65303,144091,82.0,0.0,0.06190436013420949,0.06018182306613145,0.06190436013420949,0.06190436013420949,0.06190436013420949,0.06190436013420949
freddiemac_propertystate,AZ,3,65303,144091,82.0625,0.0,0.07191151645564238,0.07083927119829904,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,4,65303,537367,82.0625,1.0,0.0645379444885101,0.06355976738459182,0.0645379444885101,0.06355976738459182,0.06355976738459182,0.0645379444885101
freddiemac_propertystate,AZ,4,65303,537367,82.0,0.375,0.06190436013420949,0.06070258562805525,0.06190436013420949,0.06190436013420949,0.061544027812701595,0.06190436013420949
freddiemac_propertystate,AZ,4,65303,537367,82.0625,0.25,0.07191151645564238,0.07135217591338705,0.07191151645564238,0.07191151645564238,0.07229976484885137,0.07191151645564238
freddiemac_propertystate,AZ,4,65303,123988,82.0625,0.0,0.0645379444885101,0.06435932064008791,0.0645379444885101,0.0645379444885101,0.0645379444885101,0.0645379444885101
freddiemac_propertystate,AZ,4,65303,123988,82.0,0.0,0.06190436013420949,0.06084368976468221,0.06190436013420949,0.06190436013420949,0.06190436013420949,0.06190436013420949
freddiemac_propertystate,AZ,4,65303,123988,82.0625,0.0,0.07191151645564238,0.07046774130919653,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,3,65303,162175,82.0625,1.0,0.0645379444885101,0.06371081005189742,0.0645379444885101,0.06371081005189742,0.06371081005189742,0.0645379444885101
freddiemac_propertystate,AZ,3,65303,162175,82.0,0.5,0.06190436013420949,0.06004654609740676,0.06190436013420949,0.06190436013420949,0.06160688892656169,0.06190436013420949
freddiemac_propertystate,AZ,3,65303,162175,82.0625,0.0,0.07191151645564238,0.07202452652352492,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07202452652352492
freddiemac_propertystate,AZ,2,65303,54034,82.0625,0.0,0.0645379444885101,0.0655632573766238,0.0645379444885101,0.0645379444885101,0.0645379444885101,0.0655632573766238
freddiemac_propertystate,AZ,2,65303,54034,82.0,0.0,0.06190436013420949,0.061791088833018655,0.06190436013420949,0.06190436013420949,0.06190436013420949,0.06190436013420949
freddiemac_propertystate,AZ,2,65303,54034,82.0625,0.75,0.07191151645564238,0.07164508167544606,0.07191151645564238,0.07191151645564238,0.07177809487745514,0.07191151645564238
freddiemac_propertystate,AZ,2,65303,87825,82.0625,0.0,0.0645379444885101,0.0653393252100809,0.0645379444885101,0.0645379444885101,0.0645379444885101,0.0653393252100809
freddiemac_propertystate,AZ,2,65303,87825,82.0,0.0,0.06190436013420949,0.061581830909452545,0.06190436013420949,0.06190436013420949,0.06190436013420949,0.06190436013420949
freddiemac_propertystate,AZ,2,65303,87825,82.0625,0.125,0.07191151645564238,0.0702374506556165,0.07191151645564238,0.07191151645564238,0.0718686895407234,0.07191151645564238
freddiemac_propertystate,AZ,4,65303,221379,82.0625,0.625,0.0645379444885101,0.06138031309857541,0.0645379444885101,0.06138031309857541,0.06291649813122172,0.0645379444885101
freddiemac_propertystate,AZ,4,65303,221379,82.0,0.25,0.06190436013420949,0.05957950697232718,0.06190436013420949,0.06190436013420949,0.06149847185261167,0.06190436013420949
freddiemac_propertystate,AZ,4,65303,221379,82.0625,0.0,0.07191151645564238,0.07047636609823359,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,1,65303,11825,82.0625,0.0,0.0645379444885101,0.06321440344015533,0.0645379444885101,0.0645379444885101,0.0645379444885101,0.0645379444885101
freddiemac_propertystate,AZ,1,65303,11825,82.0,0.0,0.06190436013420949,0.0611262456369265,0.06190436013420949,0.06190436013420949,0.06190436013420949,0.06190436013420949
freddiemac_propertystate,AZ,1,65303,11825,82.0625,0.0,0.07191151645564238,0.07078642316320267,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,1,65303,14112,82.0625,1.0,0.0645379444885101,0.06393646060811513,0.0645379444885101,0.06393646060811513,0.06393646060811513,0.0645379444885101
freddiemac_propertystate,AZ,1,65303,14112,82.0,0.125,0.06190436013420949,0.060484651827923994,0.06190436013420949,0.06190436013420949,0.061866675082278555,0.06190436013420949
freddiemac_propertystate,AZ,1,65303,14112,82.0625,0.0,0.07191151645564238,0.07153171735555534,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,1,65303,453,82.0625,1.0,0.0645379444885101,0.064438594589325,0.0645379444885101,0.064438594589325,0.064438594589325,0.0645379444885101
freddiemac_propertystate,AZ,1,65303,453,82.0,0.75,0.06190436013420949,0.06178353091778187,0.06190436013420949,0.06178353091778187,0.06178104571976202,0.06190436013420949
freddiemac_propertystate,AZ,1,65303,453,82.0625,0.0,0.07191151645564238,0.07185309190982302,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,AZ,1,65303,101749,82.0625,0.625,0.0645379444885101,0.06321480876275563,0.0645379444885101,0.0645379444885101,0.0639654744011708,0.0645379444885101
freddiemac_propertystate,AZ,1,65303,101749,82.0,0.25,0.06190436013420949,0.060427742397865934,0.06190436013420949,0.06190436013420949,0.06173706766455369,0.06190436013420949
freddiemac_propertystate,AZ,1,65303,101749,82.0625,0.0,0.07191151645564238,0.0706638100479008,0.07191151645564238,0.07191151645564238,0.07191151645564238,0.07191151645564238
freddiemac_propertystate,CA,1,317946,5823,622.75,0.0,0.07150440417285056,0.07143764323198318,0.07150440417285056,0.07150440417285056,0.07150440417285056,0.07150440417285056
